'Elapsed time','chest_ecg','wrist_ppg','wrist_gyro_x','wrist_gyro_y','wrist_gyro_z','wrist_low_noise_accelerometer_x','wrist_low_noise_accelerometer_y','wrist_low_noise_accelerometer_z','wrist_wide_range_accelerometer_x','wrist_wide_range_accelerometer_y','wrist_wide_range_accelerometer_z','wrist_mag_x','wrist_mag_y','wrist_mag_z','sample_times_for_all_signals_apart_from_ecg'
'0:27.063',-3.364,1360.445,-36.659,-0.229,24.432,3.564,-9.852,2.941,3.546,-9.866,2.9,-0.304,0.1,-0.85,7.059
'0:27.066',-4.173,1328.203,-36.023,0.298,22.84,3.551,-9.924,2.952,3.508,-10.022,2.82,-0.269,0.082,-0.887,7.063
'0:27.070',17.12,1322.341,-34.931,1.308,21.418,3.489,-9.971,2.926,3.507,-9.981,2.937,-0.298,0.089,-0.841,7.067
'0:27.074',21.442,1341.376,-34.056,1.354,19.865,3.464,-10.007,2.913,3.43,-10.018,2.936,-0.298,0.089,-0.841,7.071
'0:27.078',19.824,1320.893,-33.019,1.43,18.203,3.39,-10.041,2.899,3.393,-10.02,2.818,-0.293,0.096,-0.856,7.075
'0:27.082',14.969,1304.755,-31.911,1.27,16.637,3.353,-10.077,2.898,3.276,-9.976,3.012,-0.277,0.092,-0.875,7.079
'0:27.086',13.074,1298.893,-30.928,1.232,14.924,3.267,-10.123,2.896,3.276,-10.133,2.932,-0.286,0.085,-0.873,7.083
'0:27.090',16.31,1312.806,-30.037,0.612,13.506,3.218,-10.146,2.883,3.238,-10.094,2.893,-0.272,0.087,-0.833,7.087
'0:27.094',20.356,1293.772,-28.993,0.161,11.653,3.18,-10.181,2.894,3.238,-10.249,2.892,-0.274,0.089,-0.9,7.09
'0:27.098',35.176,1306.944,-27.866,-0.214,10.196,3.13,-10.276,2.891,3.199,-10.286,2.93,-0.284,0.082,-0.854,7.094
'0:27.102',30.875,1296.703,-26.787,-1.14,8.469,3.105,-10.372,2.877,3.123,-10.326,2.85,-0.284,0.082,-0.854,7.098
'0:27.105',29.512,1292.289,-26.068,-2.042,6.994,3.067,-10.431,2.864,3.084,-10.44,2.927,-0.26,0.082,-0.854,7.102
'0:27.109',32.749,1284.979,-24.073,-4.414,3.923,3.067,-10.479,2.863,3.084,-10.442,2.848,-0.274,0.082,-0.852,7.106
'0:27.113',35.985,1276.185,-23.312,-5.867,2.862,3.017,-10.587,2.836,2.969,-10.595,2.845,-0.272,0.077,-0.877,7.11
'0:27.117',34.921,1222.72,-22.246,-7.251,1.788,3.017,-10.611,2.859,2.93,-10.594,2.884,-0.277,0.075,-0.85,7.114
'0:27.121',46.781,1230.03,-21.638,-8.942,0.574,3.028,-10.659,2.859,3.046,-10.754,2.728,-0.267,0.078,-0.91,7.118
'0:27.125',44.886,1251.995,-20.823,-10.472,-0.2,3.052,-10.719,2.87,3.045,-10.711,2.924,-0.267,0.078,-0.91,7.122
'0:27.129',48.122,1217.564,-19.98,-12.277,-1.013,3.064,-10.707,2.895,3.045,-10.673,2.885,-0.281,0.066,-0.881,7.126
'0:27.133',51.891,1188.288,-19.585,-13.654,-1.84,3.089,-10.743,2.943,3.044,-10.67,3.041,-0.277,0.073,-0.852,7.13
'0:27.137',51.359,1209.512,-18.904,-14.939,-2.597,3.113,-10.706,2.98,3.045,-10.712,2.885,-0.286,0.068,-0.854,7.133
'0:27.141',47.313,1229.288,-18.398,-16.155,-3.18,3.15,-10.707,3.005,3.082,-10.671,3.042,-0.27,0.073,-0.879,7.137
'0:27.145',45.418,1205.133,-18.007,-17.004,-3.702,3.188,-10.623,3.043,3.159,-10.633,3.082,-0.269,0.062,-0.858,7.141
'0:27.148',47.59,1224.168,-17.532,-17.295,-4.28,3.212,-10.599,3.081,3.197,-10.594,3.122,-0.263,0.068,-0.854,7.145
'0:27.152',50.826,1225.651,-17.354,-17.486,-4.454,3.238,-10.478,3.131,3.236,-10.477,3.163,-0.263,0.068,-0.854,7.149
'0:27.156',50.826,1195.598,-16.765,-17.318,-5.25,3.276,-10.382,3.158,3.197,-10.438,3.163,-0.279,0.052,-0.883,7.153
'0:27.160',47.845,1233.702,-16.524,-16.805,-6.133,3.326,-10.311,3.16,3.351,-10.284,3.167,-0.284,0.066,-0.848,7.157
'0:27.164',45.695,1253.478,-16.374,-15.972,-6.638,3.351,-10.24,3.174,3.197,-10.282,3.164,-0.29,0.064,-0.864,7.161
'0:27.168',47.313,1260.788,-16.142,-14.709,-7.46,3.376,-10.204,3.187,3.274,-10.244,3.205,-0.274,0.061,-0.873,7.165
'0:27.172',50.017,1219.789,-16.046,-13.593,-8.047,3.437,-10.181,3.2,3.39,-10.168,3.207,-0.284,0.057,-0.879,7.169
'0:27.176',50.273,1228.582,-16.164,-12.201,-9.012,3.462,-10.157,3.225,3.35,-10.126,3.324,-0.265,0.059,-0.862,7.173
'0:27.180',47.845,1253.478,-15.706,-10.762,-9.452,3.487,-10.085,3.263,3.427,-10.089,3.287,-0.265,0.059,-0.862,7.176
'0:27.184',45.972,1256.41,-15.489,-8.973,-10.309,3.476,-10.012,3.3,3.389,-10.049,3.325,-0.279,0.045,-0.896,7.18
'0:27.188',47.036,1260.082,-15.286,-7.206,-10.722,3.477,-9.927,3.326,3.466,-9.973,3.327,-0.29,0.05,-0.848,7.184
'0:27.191',64.561,1297.445,-14.729,-5.232,-11.692,3.49,-9.807,3.329,3.506,-9.861,3.134,-0.288,0.054,-0.854,7.188
'0:27.195',80.211,1312.1,-14.726,-3.052,-12.453,3.467,-9.722,3.33,3.428,-9.741,3.25,-0.284,0.052,-0.85,7.192
'0:27.199',94.499,1314.29,-14.178,-0.849,-13.606,3.456,-9.602,3.32,3.427,-9.584,3.33,-0.283,0.046,-0.879,7.196
'0:27.203',93.945,1324.531,-13.812,1.423,-14.515,3.432,-9.518,3.297,3.391,-9.548,3.173,-0.283,0.046,-0.879,7.2
'0:27.207',96.117,1330.393,-13.297,3.595,-15.576,3.385,-9.397,3.286,3.351,-9.429,3.251,-0.291,0.048,-0.848,7.204
'0:27.211',113.087,1344.307,-12.94,5.89,-16.45,3.349,-9.264,3.288,3.351,-9.35,3.291,-0.274,0.057,-0.902,7.208
'0:27.215',111.469,1343.6,-12.033,8.322,-17.781,3.314,-9.107,3.278,3.236,-9.116,3.252,-0.29,0.043,-0.873,7.212
'0:27.219',110.404,1399.997,-11.349,10.265,-19.021,3.242,-8.96,3.316,3.198,-8.999,3.253,-0.29,0.055,-0.833,7.215
'0:27.223',110.66,1385.342,-10.391,12.338,-20.308,3.158,-8.803,3.306,3.159,-8.841,3.331,-0.286,0.05,-0.833,7.219
'0:27.227',112.023,1441.032,-9.49,14.304,-21.578,3.111,-8.657,3.32,3.044,-8.568,3.331,-0.293,0.055,-0.875,7.223
'0:27.230',112.278,1454.946,-8.364,16.247,-22.979,3.039,-8.511,3.309,3.044,-8.491,3.293,-0.293,0.055,-0.875,7.227
'0:27.234',111.214,1422.704,-7.231,18.312,-24.167,2.992,-8.354,3.311,3.005,-8.372,3.371,-0.302,0.05,-0.856,7.231
'0:27.238',110.128,1465.929,-6.107,20.179,-25.337,2.932,-8.209,3.289,2.89,-8.293,3.331,-0.277,0.052,-0.898,7.235
'0:27.242',125.501,1494.498,-4.411,22.122,-26.52,2.898,-8.016,3.268,2.853,-8.061,3.254,-0.3,0.041,-0.871,7.239
'0:27.246',110.937,1515.016,-2.785,24.003,-27.985,2.851,-7.835,3.27,2.892,-7.83,3.179,-0.298,0.052,-0.835,7.243
'0:27.250',112.555,1531.86,-1.674,25.831,-29.508,2.816,-7.667,3.225,2.815,-7.674,3.139,-0.309,0.057,-0.852,7.247
'0:27.254',127.119,1537.723,0.083,27.881,-30.861,2.806,-7.487,3.179,2.815,-7.479,3.18,-0.309,0.057,-0.852,7.251
'0:27.258',124.415,1571.412,1.327,30.039,-32.309,2.795,-7.344,3.109,2.777,-7.363,3.141,-0.297,0.059,-0.871,7.255
'0:27.262',109.042,1568.481,2.632,32.746,-33.91,2.808,-7.273,3.05,2.779,-7.289,2.947,-0.314,0.054,-0.864,7.258
'0:27.266',112.023,1569.965,3.663,34.926,-35.267,2.796,-7.262,2.977,2.741,-7.329,2.829,-0.295,0.061,-0.85,7.262
'0:27.270',112.278,1572.154,4.596,37.65,-36.867,2.82,-7.288,2.905,2.741,-7.368,2.828,-0.309,0.05,-0.879,7.266
'0:27.273',94.499,1572.154,5.299,40.373,-38.046,2.844,-7.374,2.843,2.857,-7.488,2.751,-0.318,0.061,-0.831,7.27
'0:27.277',77.23,1578.016,6.155,43.188,-39.212,2.855,-7.496,2.78,2.858,-7.451,2.634,-0.314,0.068,-0.835,7.274
'0:27.281',77.507,1582.43,6.486,45.865,-40.356,2.89,-7.63,2.73,2.78,-7.642,2.749,-0.314,0.068,-0.835,7.278
'0:27.285',62.687,1580.206,7.075,48.55,-41.221,2.913,-7.787,2.691,2.896,-7.723,2.672,-0.316,0.068,-0.852,7.282
'0:27.289',47.59,1594.119,7.186,51.12,-41.896,2.948,-7.981,2.652,2.858,-8.035,2.591,-0.319,0.064,-0.854,7.286
'0:27.293',46.504,1605.844,7.476,53.575,-42.37,2.97,-8.186,2.636,2.895,-8.189,2.668,-0.314,0.071,-0.825,7.29
'0:27.297',28.703,1606.585,7.492,56.046,-42.961,2.992,-8.378,2.658,2.973,-8.464,2.589,-0.321,0.082,-0.877,7.294
'0:27.301',13.074,1571.412,7.527,61.844,-43.205,3.063,-8.596,2.667,3.049,-8.658,2.667,-0.337,0.075,-0.831,7.298
'0:27.305',-1.214,1562.619,7.514,65.745,-43.688,3.097,-8.837,2.699,3.01,-8.812,2.704,-0.339,0.087,-0.804,7.301
'0:27.309',-0.937,1550.189,7.094,67.986,-43.77,3.07,-9.076,2.719,3.049,-9.124,2.663,-0.339,0.087,-0.804,7.305
'0:27.313',-3.364,1524.55,6.807,70.121,-43.161,3.092,-9.364,2.75,3.01,-9.28,2.622,-0.33,0.084,-0.795,7.309
'0:27.316',-20.079,1457.877,6.922,74.266,-42.979,3.125,-9.689,2.781,3.087,-9.747,2.62,-0.33,0.085,-0.85,7.313
'0:27.320',-18.738,1409.532,7.514,78.458,-43.013,3.134,-9.917,2.825,3.084,-9.975,2.891,-0.344,0.089,-0.818,7.317
'0:27.324',-33.026,1417.584,7.247,80.516,-42.779,3.156,-10.144,2.894,3.085,-10.131,2.812,-0.332,0.096,-0.827,7.321
'0:27.328',-33.026,1386.083,6.823,82.887,-42.043,3.14,-10.493,2.851,3.122,-10.517,3.005,-0.349,0.085,-0.839,7.325
'0:27.332',-35.453,1345.79,7.32,86.215,-41.887,3.187,-10.748,2.787,3.083,-10.751,2.924,-0.349,0.085,-0.839,7.329
'0:27.336',-36.794,1264.461,7.52,87.622,-41.561,3.172,-10.928,2.771,3.122,-10.948,2.806,-0.352,0.101,-0.804,7.333
'0:27.340',-35.453,1231.513,7.425,89.932,-41.013,3.257,-11.076,2.697,3.276,-11.145,2.768,-0.358,0.107,-0.806,7.337
'0:27.344',-48.655,1230.03,8.392,93.604,-40.869,3.316,-11.222,2.647,3.201,-11.264,2.571,-0.335,0.116,-0.831,7.34
'0:27.348',-48.122,1147.253,9.013,96.227,-41.369,3.426,-11.225,2.612,3.354,-11.186,2.73,-0.359,0.11,-0.829,7.344
'0:27.352',-50.826,1148.701,9.042,99.57,-41.83,3.451,-11.191,2.577,3.355,-11.229,2.534,-0.34,0.126,-0.812,7.348
'0:27.355',-37.604,1116.495,9.057,103.364,-41.4,3.476,-11.179,2.565,3.433,-11.153,2.497,-0.358,0.116,-0.837,7.352
'0:27.359',-37.071,1041.77,8.863,106.577,-41.508,3.462,-11.289,2.503,3.394,-11.268,2.535,-0.358,0.116,-0.837,7.356
'0:27.363',-48.655,1041.028,9.188,110.623,-41.539,3.253,-11.368,2.474,3.087,-11.383,2.372,-0.372,0.126,-0.797,7.36
'0:27.367',-30.875,993.389,8.306,108.436,-40.873,3.166,-11.56,2.397,3.125,-11.654,2.41,-0.372,0.139,-0.808,7.364
'0:27.371',-34.644,976.544,9.611,112.276,-41.261,3.066,-11.74,2.271,3.01,-11.732,2.29,-0.363,0.146,-0.781,7.368
'0:27.375',-37.604,975.096,10.881,113.438,-41.996,3.017,-11.775,2.306,3.011,-11.772,2.251,-0.363,0.144,-0.818,7.372
'0:27.379',-36.262,991.941,11.476,112.299,-42.126,3.028,-11.895,2.292,3.01,-11.847,2.368,-0.365,0.147,-0.785,7.376
'0:27.383',-32.493,989.01,12.771,114.792,-43.335,2.989,-12.015,2.253,3.01,-12.042,2.326,-0.365,0.147,-0.785,7.38
'0:27.387',-31.13,959.699,14.102,114.884,-44.749,2.977,-12.017,2.18,2.857,-11.964,2.247,-0.363,0.165,-0.839,7.383
'0:27.391',-33.835,936.992,14.983,113.331,-44.753,2.671,-12.035,2.127,2.705,-12.004,2.009,-0.379,0.162,-0.793,7.387
'0:27.395',-36.794,962.63,15.375,107.931,-44.431,2.709,-11.893,2.046,2.588,-11.845,2.126,-0.372,0.176,-0.77,7.391
'0:27.398',-20.633,987.527,18.545,110.662,-43.718,2.588,-11.784,1.937,2.628,-11.771,1.971,-0.361,0.176,-0.764,7.395
'0:27.402',-17.929,986.821,20.877,110.256,-46.528,2.577,-11.702,1.805,2.553,-11.695,1.775,-0.365,0.19,-0.806,7.399
'0:27.406',-15.778,1005.855,21.702,107.013,-48.437,2.823,-11.551,1.836,2.744,-11.541,1.897,-0.377,0.185,-0.779,7.403
'0:27.410',-31.94,1020.511,24.528,111.947,-49.26,2.629,-11.405,1.702,2.554,-11.425,1.738,-0.377,0.185,-0.779,7.407
'0:27.414',-34.367,1036.614,25.361,108.596,-50.538,2.595,-11.212,1.693,2.515,-11.113,1.74,-0.361,0.195,-0.808,7.411
'0:27.418',-36.262,1009.528,26.918,108.818,-50.443,2.377,-10.981,1.573,2.362,-10.995,1.699,-0.384,0.195,-0.791,7.415
'0:27.422',-35.176,1028.562,28.585,106.653,-50.895,2.318,-10.786,1.6,2.323,-10.799,1.778,-0.379,0.208,-0.762,7.419
'0:27.426',-32.749,1093.788,31.014,107.946,-52.243,2.049,-10.711,1.477,2.055,-10.798,1.579,-0.391,0.218,-0.764,7.423
'0:27.430',-32.216,1136.271,32.007,101.077,-54.275,2.162,-10.484,1.495,2.094,-10.489,1.503,-0.368,0.225,-0.779,7.426
'0:27.434',-33.835,1151.632,34.088,98.767,-53.513,2.052,-10.482,1.505,2.057,-10.412,1.425,-0.368,0.229,-0.783,7.43
'0:27.438',-20.079,1184.616,36.262,97.015,-55.34,2.017,-10.277,1.46,1.979,-10.255,1.465,-0.382,0.229,-0.783,7.434
'0:27.441',-35.453,1230.771,38.578,91.783,-57.071,2.044,-10.085,1.488,1.98,-10.061,1.466,-0.361,0.238,-0.743,7.438
'0:27.445',-32.216,1222.72,39.724,88.953,-57.872,2.009,-9.917,1.454,1.941,-9.982,1.466,-0.372,0.245,-0.793,7.442
'0:27.449',-46.781,1306.944,41.522,83.981,-58.42,1.974,-9.724,1.469,1.942,-9.751,1.389,-0.389,0.245,-0.741,7.446
'0:27.453',-33.302,1304.755,43.174,80.202,-59.068,1.927,-9.579,1.435,1.904,-9.672,1.389,-0.387,0.257,-0.751,7.45
'0:27.457',-37.071,1378.032,44.829,76.546,-59.725,1.855,-9.434,1.4,1.827,-9.477,1.39,-0.37,0.27,-0.724,7.454
'0:27.461',-36.262,1420.515,46.169,72.041,-60.425,1.734,-9.324,1.352,1.713,-9.323,1.194,-0.37,0.27,-0.724,7.458
'0:27.465',-47.845,1436.618,47.26,67.061,-60.582,1.698,-9.251,1.316,1.635,-9.32,1.31,-0.386,0.263,-0.76,7.462
'0:27.469',-30.066,1484.257,48.829,63.611,-61.286,1.65,-9.178,1.317,1.598,-9.205,1.193,-0.384,0.271,-0.724,7.465
'0:27.473',-49.208,1517.947,50.373,59.22,-62.113,1.663,-9.083,1.258,1.636,-9.126,1.273,-0.377,0.282,-0.772,7.469
'0:27.477',-36.539,1534.792,51.681,55.25,-62.996,1.701,-8.976,1.273,1.638,-9.013,1.117,-0.386,0.284,-0.716,7.473
'0:27.480',-51.891,1607.327,52.772,51.411,-63.513,1.726,-8.917,1.238,1.714,-8.898,1.119,-0.391,0.291,-0.693,7.477
'0:27.484',-47.59,1601.465,53.345,47.173,-63.853,1.813,-8.847,1.216,1.829,-8.936,1.238,-0.38,0.293,-0.687,7.481
'0:27.488',-45.972,1642.5,54.707,44.434,-64.222,1.826,-8.8,1.193,1.677,-8.782,1.041,-0.38,0.293,-0.687,7.485
'0:27.492',-48.931,1698.897,55.299,40.939,-64.448,1.875,-8.717,1.183,1.753,-8.781,1.16,-0.384,0.309,-0.733,7.489
'0:27.496',-52.168,1699.638,56.254,34.735,-64.683,1.9,-8.694,1.184,1.83,-8.744,1.162,-0.391,0.305,-0.708,7.493
'0:27.500',-51.636,1696.707,56.744,32.157,-64.905,1.937,-8.707,1.172,1.792,-8.745,1.043,-0.372,0.314,-0.699,7.497
'0:27.504',-48.122,1762.639,57.098,29.733,-64.944,1.986,-8.684,1.198,1.946,-8.747,1.085,-0.393,0.3,-0.712,7.501
'0:27.508',-46.227,1728.949,57.152,27.484,-65.175,2.011,-8.66,1.211,2.022,-8.708,1.126,-0.391,0.319,-0.678,7.505
'0:27.512',-48.399,1745.794,57.683,26.229,-65.062,2.085,-8.577,1.237,1.984,-8.629,1.165,-0.391,0.319,-0.678,7.508
'0:27.516',-51.082,1758.225,57.804,25.158,-64.688,2.135,-8.529,1.287,2.175,-8.552,1.325,-0.398,0.328,-0.682,7.512
'0:27.520',-51.082,1764.087,57.565,24.852,-64.579,2.221,-8.458,1.35,2.175,-8.436,1.326,-0.38,0.333,-0.703,7.516
'0:27.523',-48.399,1792.656,57.581,25.074,-64.157,2.258,-8.422,1.364,2.251,-8.474,1.444,-0.4,0.328,-0.693,7.52
'0:27.527',-31.13,1763.381,57.451,25.877,-63.7,2.271,-8.41,1.388,2.251,-8.397,1.367,-0.379,0.339,-0.657,7.524
'0:27.531',-48.399,1778.036,57.295,25.503,-63.557,2.222,-8.397,1.375,2.175,-8.397,1.287,-0.384,0.335,-0.699,7.528
'0:27.535',-49.464,1781.673,56.356,24.562,-62.704,2.161,-8.397,1.314,2.06,-8.434,1.324,-0.403,0.335,-0.651,7.532
'0:27.539',-49.741,1733.328,56.203,23.751,-61.969,2.149,-8.373,1.278,2.06,-8.435,1.246,-0.403,0.335,-0.651,7.536
'0:27.543',-33.302,1732.587,55.91,23.636,-61.417,2.162,-8.289,1.28,2.138,-8.283,1.17,-0.403,0.353,-0.657,7.54
'0:27.547',-48.399,1714.294,55.818,23.82,-61.134,2.224,-8.182,1.295,2.214,-8.242,1.328,-0.386,0.353,-0.639,7.544
'0:27.551',-31.684,1728.208,55.175,23.988,-60.634,2.261,-8.135,1.296,2.176,-8.125,1.289,-0.403,0.346,-0.664,7.548
'0:27.555',-33.026,1727.466,54.306,24.225,-59.947,2.335,-8.113,1.298,2.252,-8.166,1.29,-0.4,0.346,-0.624,7.551
'0:27.559',-33.558,1677.638,53.53,24.738,-59.107,2.323,-8.089,1.262,2.176,-8.128,1.172,-0.391,0.356,-0.68,7.555
'0:27.563',-48.399,1670.328,52.811,24.837,-58.011,2.287,-8.077,1.237,2.254,-8.092,1.096,-0.391,0.356,-0.68,7.559
'0:27.566',-31.407,1676.931,51.964,24.822,-57.08,2.275,-8.064,1.237,2.216,-8.093,1.017,-0.405,0.353,-0.634,7.563
'0:27.570',-32.493,1645.431,51.022,24.929,-55.941,2.263,-7.993,1.202,2.139,-8.013,1.056,-0.403,0.362,-0.601,7.567
'0:27.574',-33.558,1613.189,50.551,25.044,-55.101,2.264,-7.944,1.227,2.215,-7.934,1.175,-0.403,0.362,-0.597,7.571
'0:27.578',-48.399,1602.913,49.253,24.921,-54.131,2.264,-7.897,1.204,2.138,-7.933,1.173,-0.391,0.365,-0.634,7.575
'0:27.582',-46.781,1604.396,48.591,24.631,-53.483,2.24,-7.848,1.216,2.177,-7.896,1.135,-0.408,0.358,-0.614,7.579
'0:27.586',-47.313,1586.809,47.356,24.378,-52.03,2.216,-7.848,1.18,2.215,-7.78,1.137,-0.387,0.372,-0.607,7.583
'0:27.590',-49.208,1579.499,46.42,23.98,-50.982,2.228,-7.824,1.192,2.215,-7.816,1.253,-0.387,0.372,-0.607,7.587
'0:27.594',-49.741,1581.689,45.386,23.736,-49.721,2.228,-7.811,1.217,2.177,-7.819,1.097,-0.403,0.36,-0.628,7.59
'0:27.598',-33.026,1539.206,44.501,23.323,-48.603,2.228,-7.812,1.205,2.138,-7.777,1.214,-0.403,0.371,-0.593,7.594
'0:27.602',-47.313,1523.067,43.445,22.841,-47.159,2.241,-7.752,1.218,2.178,-7.82,1.057,-0.415,0.378,-0.605,7.598
'0:27.605',-45.972,1501.843,42.413,22.16,-45.915,2.217,-7.751,1.218,2.1,-7.816,1.174,-0.405,0.381,-0.614,7.602
'0:27.609',-47.59,1512.826,41.529,21.433,-44.74,2.229,-7.727,1.242,2.139,-7.739,1.135,-0.412,0.371,-0.611,7.606
'0:27.613',-49.464,1476.205,40.24,20.668,-43.366,2.217,-7.739,1.242,2.138,-7.816,1.174,-0.389,0.378,-0.576,7.61
'0:27.617',-49.464,1492.309,39.18,19.957,-42.026,2.205,-7.726,1.254,2.139,-7.739,1.135,-0.389,0.378,-0.576,7.614
'0:27.621',-47.313,1451.273,38.279,19.001,-40.73,2.229,-7.763,1.242,2.099,-7.814,1.252,-0.405,0.374,-0.626,7.618
'0:27.625',-46.227,1471.791,37.035,18.121,-39.134,2.253,-7.811,1.254,2.139,-7.857,1.057,-0.417,0.374,-0.57,7.622
'0:27.629',-31.684,1441.032,36.242,17.012,-37.881,2.252,-7.847,1.253,2.1,-7.817,1.134,-0.421,0.383,-0.588,7.626
'0:27.633',-33.835,1452.757,34.877,16.04,-36.302,2.276,-7.932,1.251,2.177,-7.973,1.134,-0.403,0.381,-0.572,7.63
'0:27.637',-33.026,1466.67,33.598,14.602,-34.88,2.275,-8.016,1.25,2.177,-8.051,1.134,-0.412,0.372,-0.599,7.633
'0:27.641',-30.598,1427.119,32.414,13.073,-33.144,2.298,-8.125,1.236,2.215,-8.089,1.212,-0.412,0.372,-0.599,7.637
'0:27.645',-29.512,1398.549,31.001,11.65,-31.487,2.31,-8.221,1.247,2.176,-8.321,1.21,-0.415,0.378,-0.568,7.641
'0:27.648',-31.407,1427.825,29.75,10.288,-29.725,2.32,-8.341,1.269,2.176,-8.4,1.17,-0.41,0.383,-0.622,7.645
'0:27.652',-17.929,1383.152,28.617,8.651,-28.107,2.344,-8.462,1.267,2.291,-8.4,1.25,-0.426,0.376,-0.574,7.649
'0:27.656',-17.929,1394.135,27.249,7.229,-26.228,2.331,-8.546,1.278,2.214,-8.515,1.248,-0.419,0.385,-0.542,7.653
'0:27.660',0.405,1382.411,26.055,5.599,-24.441,2.341,-8.666,1.263,2.329,-8.671,1.327,-0.417,0.381,-0.545,7.657
'0:27.664',-13.351,1367.755,24.836,3.886,-22.64,2.352,-8.774,1.31,2.291,-8.75,1.248,-0.417,0.383,-0.586,7.661
'0:27.668',2.023,1354.583,23.678,2.264,-20.613,2.351,-8.882,1.308,2.252,-8.943,1.284,-0.417,0.383,-0.586,7.665
'0:27.672',-1.214,1334.066,22.488,0.375,-19.025,2.363,-8.954,1.331,2.329,-8.983,1.246,-0.428,0.376,-0.568,7.669
'0:27.676',-1.746,1312.806,21.215,-1.209,-17.107,2.398,-9.075,1.342,2.29,-9.175,1.322,-0.41,0.387,-0.572,7.673
'0:27.680',0.681,1302.565,20.098,-2.899,-15.472,2.397,-9.158,1.364,2.328,-9.215,1.322,-0.433,0.374,-0.586,7.676
'0:27.684',2.832,1290.099,18.949,-4.704,-13.806,2.445,-9.267,1.375,2.327,-9.291,1.4,-0.431,0.381,-0.549,7.68
'0:27.688',17.396,1295.22,16.549,-7.993,-10.974,2.469,-9.352,1.41,2.328,-9.37,1.321,-0.435,0.383,-0.565,7.684
'0:27.691',14.415,1279.117,15.486,-9.516,-9.382,2.492,-9.436,1.445,2.366,-9.448,1.36,-0.435,0.383,-0.565,7.688
'0:27.695',14.415,1222.72,14.207,-11.321,-8.012,2.455,-9.482,1.48,2.404,-9.486,1.4,-0.424,0.385,-0.58,7.692
'0:27.699',17.12,1260.082,13.449,-13.042,-6.698,2.442,-9.518,1.492,2.366,-9.563,1.399,-0.443,0.378,-0.578,7.696
'0:27.703',19.015,1241.013,12.24,-14.526,-5.298,2.405,-9.564,1.515,2.288,-9.522,1.476,-0.422,0.376,-0.559,7.7
'0:27.707',17.396,1189.736,11.603,-15.765,-4.502,2.404,-9.588,1.562,2.288,-9.56,1.514,-0.435,0.371,-0.599,7.704
'0:27.711',30.321,1233.702,10.569,-16.912,-3.436,2.404,-9.611,1.61,2.326,-9.638,1.514,-0.443,0.372,-0.547,7.708
'0:27.715',14.16,1181.685,9.586,-18.152,-2.649,2.428,-9.622,1.659,2.326,-9.677,1.514,-0.445,0.379,-0.563,7.712
'0:27.719',17.652,1224.909,8.691,-19.192,-1.949,2.452,-9.67,1.731,2.363,-9.714,1.671,-0.445,0.379,-0.563,7.715
'0:27.723',19.27,1183.874,8.026,-19.758,-1.161,2.488,-9.73,1.779,2.402,-9.752,1.71,-0.428,0.372,-0.574,7.719
'0:27.727',1.746,1189.736,6.922,-20.079,-0.526,2.5,-9.8,1.887,2.4,-9.828,1.827,-0.445,0.374,-0.58,7.723
'0:27.730',-31.407,1200.013,5.961,-19.972,0.383,2.499,-9.907,1.945,2.476,-9.905,1.944,-0.44,0.369,-0.549,7.727
'0:27.734',-31.684,1212.443,4.863,-19.567,1.318,2.522,-10.026,2.004,2.438,-10.06,1.942,-0.438,0.378,-0.609,7.731
'0:27.738',-31.684,1218.305,3.689,-19.391,2.257,2.483,-10.217,2.049,2.399,-10.175,1.941,-0.452,0.36,-0.565,7.735
'0:27.742',-31.684,1216.116,2.664,-18.542,3.071,2.469,-10.372,2.082,2.36,-10.523,2.015,-0.452,0.362,-0.62,7.739
'0:27.746',-47.036,1227.84,1.744,-17.83,4.25,2.467,-10.552,2.127,2.359,-10.599,2.093,-0.415,0.362,-0.62,7.743
'0:27.750',-46.504,1243.237,0.481,-16.844,5.38,2.453,-10.719,2.148,2.359,-10.792,2.13,-0.45,0.36,-0.58,7.747
'0:27.754',-47.313,1244.685,-0.56,-16.216,6.611,2.463,-10.887,2.193,2.396,-10.87,2.17,-0.461,0.36,-0.586,7.751
'0:27.758',-48.399,1223.426,-1.849,-15.413,8.003,2.437,-11.018,2.227,2.396,-11.102,2.207,-0.459,0.372,-0.555,7.755
'0:27.762',-48.122,1233.702,-3.402,-14.771,9.487,2.423,-11.197,2.248,2.318,-11.37,2.359,-0.464,0.369,-0.553,7.758
'0:27.766',-62.41,1230.03,-4.637,-14.151,10.887,2.434,-11.304,2.319,2.28,-11.45,2.202,-0.447,0.36,-0.58,7.762
'0:27.770',-45.972,1208.806,-6.082,-13.723,12.723,2.42,-11.435,2.376,2.357,-11.41,2.321,-0.447,0.36,-0.58,7.766
'0:27.773',-17.12,1224.168,-7.699,-13.333,14.354,2.431,-11.507,2.424,2.356,-11.525,2.398,-0.447,0.362,-0.57,7.77
'0:27.777',27.362,1231.513,-9.232,-13.118,16.372,2.419,-11.541,2.483,2.278,-11.599,2.513,-0.447,0.36,-0.616,7.774
'0:27.781',90.985,1210.254,-10.763,-13.264,18.36,2.394,-11.588,2.531,2.318,-11.604,2.318,-0.457,0.353,-0.588,7.778
'0:27.785',157.313,1207.323,-12.536,-13.073,20.226,2.368,-11.67,2.589,2.24,-11.639,2.434,-0.461,0.358,-0.563,7.782
