'Elapsed time','chest_ecg','wrist_ppg','wrist_gyro_x','wrist_gyro_y','wrist_gyro_z','wrist_low_noise_accelerometer_x','wrist_low_noise_accelerometer_y','wrist_low_noise_accelerometer_z','wrist_wide_range_accelerometer_x','wrist_wide_range_accelerometer_y','wrist_wide_range_accelerometer_z','wrist_mag_x','wrist_mag_y','wrist_mag_z','sample_times_for_all_signals_apart_from_ecg'
'0:34.059',-855.267,1449.074,4.17,-42.027,41.806,2.608,-11.118,1.61,2.497,-11.037,1.662,-0.421,0.209,-0.701,32.058
'0:34.063',-836.69,1416.133,3.153,-43.827,42.524,2.619,-11.226,1.633,2.516,-11.183,1.622,-0.417,0.213,-0.779,32.062
'0:34.066',-820.264,1378.746,2.045,-45.324,43.267,2.63,-11.382,1.63,2.526,-11.29,1.622,-0.424,0.201,-0.739,32.066
'0:34.070',-810.813,1409.531,1.009,-47.097,44.094,2.665,-11.539,1.652,2.545,-11.455,1.63,-0.424,0.201,-0.739,32.07
'0:34.074',-767.14,1389.76,-0.173,-48.904,45.062,2.737,-11.671,1.711,2.583,-11.544,1.591,-0.412,0.208,-0.72,32.074
'0:34.078',-695.699,1364.835,-1.395,-50.3,46.211,2.809,-11.769,1.735,2.631,-11.739,1.62,-0.421,0.208,-0.739,32.077
'0:34.082',-642.575,1364.094,-2.676,-51.696,47.345,2.857,-11.888,1.818,2.669,-11.826,1.678,-0.414,0.206,-0.718,32.081
'0:34.086',-622.107,1357.526,-3.983,-53.078,48.353,2.893,-11.935,1.926,2.755,-11.883,1.797,-0.407,0.204,-0.737,32.085
'0:34.090',-595.969,1345.064,-5.084,-53.921,49.534,2.917,-11.934,2.011,2.811,-11.93,1.934,-0.412,0.195,-0.743,32.089
'0:34.094',-540.433,1337.721,-6.011,-55.074,50.579,2.93,-11.885,2.097,2.82,-11.889,2.042,-0.412,0.195,-0.239,32.093
'0:34.098',-487.048,1327.482,-6.756,-55.802,51.391,2.918,-11.787,2.171,2.848,-11.792,2.082,-0.394,0.199,-0.774,32.097
'0:34.102',-446.83,1295.955,-7.843,-56.524,51.983,2.908,-11.581,2.26,2.848,-11.713,2.131,-0.4,0.186,-0.766,32.101
'0:34.105',-407.785,1296.696,-8.136,-56.449,52.358,2.898,-11.387,2.348,2.8,-11.507,2.23,-0.393,0.188,-0.749,32.105
'0:34.109',-383.472,1306.969,-8.733,-56.746,52.389,2.888,-11.157,2.424,2.847,-11.213,2.37,-0.407,0.186,-0.739,32.109
'0:34.113',-346.839,1295.955,-9.151,-56.84,52.197,2.867,-10.914,2.489,2.808,-11.057,2.39,-0.394,0.188,-0.745,32.113
'0:34.117',-309.359,1337.721,-9.531,-56.524,51.583,2.845,-10.637,2.518,2.789,-10.715,2.5,-0.391,0.19,-0.77,32.117
'0:34.121',-282.112,1310.607,-9.62,-56.018,50.948,2.848,-10.36,2.571,2.798,-10.587,2.569,-0.391,0.19,-0.77,32.12
'0:34.125',-258.125,1366.317,-9.396,-55.317,49.612,2.876,-10.07,2.649,2.827,-10.179,2.641,-0.394,0.174,-0.76,32.124
'0:34.129',-221.231,1360.456,-9.309,-54.359,48.244,2.916,-9.758,2.704,2.856,-10.005,2.614,-0.382,0.169,-0.8,32.128
'0:34.133',-188.575,1394.88,-8.932,-53.017,46.591,2.944,-9.456,2.782,2.894,-9.665,2.695,-0.365,0.174,-0.779,32.132
'0:34.137',-165.37,1439.576,-8.788,-51.365,44.75,2.983,-9.192,2.812,2.98,-9.316,2.739,-0.373,0.172,-0.76,32.136
'0:34.141',-149.465,1465.208,-8.412,-49.801,42.555,3.035,-8.94,2.902,3.009,-9.151,2.77,-0.382,0.167,-0.789,32.14
'0:34.145',-155.136,1495.96,-7.499,-47.091,40.319,3.086,-8.735,2.955,3.047,-8.847,2.919,-0.358,0.158,-0.823,32.144
'0:34.148',-183.751,1540.656,-5.05,-41.831,35.628,3.125,-8.566,3.043,3.095,-8.702,2.941,-0.358,0.158,-0.823,32.148
'0:34.152',-186.424,1580.233,-3.959,-38.696,33.21,3.151,-8.385,3.144,3.152,-8.438,3.08,-0.352,0.151,-0.856,32.152
'0:34.156',-182.122,1652.75,-2.877,-35.527,30.922,3.177,-8.252,3.231,3.141,-8.31,3.179,-0.389,0.165,-0.768,32.156
'0:34.160',-196.918,1687.915,-2.051,-32.223,28.618,3.178,-8.119,3.246,3.151,-8.212,3.209,-0.368,0.163,-0.768,32.159
'0:34.164',-215.561,1754.572,-1.127,-28.562,26.444,3.167,-8.023,3.247,3.132,-8.046,3.249,-0.379,0.158,-0.791,32.163
'0:34.168',-228.727,1764.104,0.163,-24.853,24.312,3.107,-7.926,3.224,3.103,-7.998,3.23,-0.382,0.162,-0.772,32.167
'0:34.172',-235.767,1814.661,1.672,-21.138,22.357,3.034,-7.852,3.2,3.084,-7.881,3.201,-0.382,0.162,-0.772,32.171
'0:34.176',-216.864,1852.014,2.794,-17.173,20.209,2.961,-7.851,3.175,3.055,-7.862,3.201,-0.366,0.165,-0.768,32.175
'0:34.180',-213.67,1905.501,4.679,-13.418,18.082,2.912,-7.863,3.15,2.94,-7.86,3.179,-0.342,0.142,-0.864,32.179
'0:34.184',-197.766,1914.292,6.167,-9.419,15.924,2.874,-7.91,3.112,2.854,-7.869,3.119,-0.365,0.144,-0.812,32.183
'0:34.188',-179.971,1930.392,7.585,-5.913,13.682,2.813,-7.958,3.062,2.835,-7.919,3.06,-0.366,0.158,-0.785,32.187
'0:34.191',-142.23,1978.76,9.153,-2.36,11.457,2.751,-8.053,3.023,2.739,-7.995,3.067,-0.349,0.165,-0.795,32.191
'0:34.195',-108.269,1973.64,10.424,0.593,9.688,2.676,-8.138,2.924,2.701,-8.053,3.008,-0.363,0.147,-0.814,32.195
'0:34.199',-69.681,1947.267,12.081,3.533,7.832,2.601,-8.257,2.86,2.644,-8.171,2.908,-0.363,0.147,-0.814,32.199
'0:34.203',-35.199,1959.696,13.796,5.799,6.282,2.478,-8.352,2.796,2.519,-8.307,2.768,-0.358,0.165,-0.785,32.202
'0:34.207',-33.048,1939.183,15.187,7.545,4.545,2.379,-8.459,2.72,2.462,-8.384,2.757,-0.356,0.169,-0.797,32.206
'0:34.211',-27.638,1903.312,16.726,8.509,2.616,2.219,-8.553,2.631,2.28,-8.52,2.606,-0.37,0.16,-0.785,32.21
'0:34.215',-26.008,1891.591,18.34,9.13,0.671,2.083,-8.636,2.543,2.203,-8.567,2.634,-0.368,0.165,-0.789,32.214
'0:34.219',-34.938,1841.775,19.75,9.109,-1.425,1.936,-8.694,2.468,1.973,-8.663,2.473,-0.358,0.169,-0.804,32.218
'0:34.223',-47.062,1807.318,21.145,8.543,-3.24,1.812,-8.765,2.392,1.897,-8.712,2.393,-0.358,0.169,-0.804,32.222
'0:34.227',-62.119,1767.775,22.652,7.188,-5.429,1.702,-8.824,2.292,1.753,-8.76,2.273,-0.372,0.167,-0.791,32.226
'0:34.230',-60.555,1708.427,23.697,5.489,-7.286,1.567,-8.858,2.242,1.6,-8.866,2.182,-0.352,0.158,-0.823,32.23
'0:34.234',-45.693,1662.282,25.045,3.115,-9.085,1.419,-8.904,2.19,1.495,-8.845,2.17,-0.34,0.167,-0.785,32.234
'0:34.238',-52.733,1600.004,26.293,0.405,-11.004,1.321,-8.927,2.152,1.312,-8.921,2.098,-0.354,0.176,-0.839,32.238
'0:34.242',-45.433,1582.422,27.32,-2.872,-12.809,1.223,-8.961,2.138,1.255,-8.93,2.088,-0.368,0.167,-0.8,32.242
'0:34.246',-44.064,1528.194,28.62,-6.345,-14.577,1.125,-8.971,2.112,1.178,-8.957,2.096,-0.361,0.178,-0.785,32.245
'0:34.250',-29.789,1487.169,29.46,-10.242,-16.303,1.039,-8.957,2.111,1.043,-8.986,2.025,-0.361,0.178,-0.785,32.249
'0:34.254',-1.238,1394.88,30.334,-14.402,-18.092,0.99,-8.943,2.135,1.005,-9.024,2.004,-0.372,0.178,-0.797,32.253
'0:34.258',-21.445,1346.512,30.934,-19.021,-19.621,0.953,-8.954,2.134,0.937,-9.002,2.072,-0.37,0.181,-0.772,32.257
'0:34.262',-9.582,1347.253,31.223,-23.869,-21.311,0.929,-8.966,2.11,0.899,-9.003,2.022,-0.361,0.176,-0.76,32.261
'0:34.266',6.583,1307.677,31.248,-28.238,-22.939,0.917,-8.966,2.097,0.89,-8.964,2.013,-0.377,0.172,-0.797,32.265
'0:34.270',16.035,1271.064,31.634,-33.127,-24.458,0.965,-8.991,2.11,0.928,-8.973,2.062,-0.384,0.174,-0.758,32.269
'0:34.273',27.898,1236.641,31.788,-37.347,-25.94,1.039,-9.017,2.122,1.005,-9.023,2.053,-0.372,0.179,-0.774,32.273
'0:34.277',41.913,1160.452,31.632,-41.15,-27.604,1.136,-9.078,2.171,1.063,-9.074,1.976,-0.372,0.179,-0.774,32.277
'0:34.281',55.927,1161.9,31.36,-44.427,-28.784,1.257,-9.141,2.184,1.139,-9.142,2.045,-0.368,0.174,-0.779,32.281
'0:34.285',72.093,1123.806,31.24,-47.354,-30.001,1.391,-9.203,2.233,1.302,-9.173,2.096,-0.37,0.181,-0.806,32.284
'0:34.289',79.914,1121.616,30.788,-49.713,-31.255,1.501,-9.265,2.257,1.331,-9.222,2.125,-0.382,0.174,-0.793,32.288
'0:34.293',105.792,1079.109,30.368,-51.48,-31.972,1.574,-9.303,2.27,1.465,-9.291,2.147,-0.365,0.178,-0.777,32.292
'0:34.297',104.749,1105.482,29.528,-53.692,-32.851,1.634,-9.376,2.257,1.542,-9.36,2.157,-0.38,0.167,-0.8,32.296
'0:34.301',106.053,1078.402,28.72,-54.946,-33.48,1.695,-9.413,2.282,1.591,-9.391,2.109,-0.38,0.167,-0.8,32.3
'0:34.305',123.066,1056.408,27.751,-56.551,-33.902,1.732,-9.438,2.306,1.677,-9.47,2.139,-0.396,0.181,-0.741,32.304
'0:34.309',111.985,1063.75,26.907,-57.447,-34.12,1.78,-9.474,2.33,1.706,-9.499,2.159,-0.396,0.185,-0.772,32.308
'0:34.313',119.807,1034.447,25.79,-57.528,-34.115,1.853,-9.523,2.367,1.801,-9.528,2.248,-0.405,0.176,-0.77,32.312
'0:34.316',104.228,1050.547,24.655,-57.326,-34.578,1.975,-9.573,2.416,1.82,-9.527,2.307,-0.41,0.178,-0.739,32.316
'0:34.320',107.422,1047.616,23.783,-56.658,-35.155,2.097,-9.635,2.501,1.944,-9.616,2.377,-0.403,0.183,-0.787,32.32
'0:34.324',108.269,1043.238,22.584,-55.58,-35.581,2.231,-9.697,2.562,2.136,-9.723,2.496,-0.4,0.181,-0.756,32.324
'0:34.328',95.558,1043.238,21.62,-53.746,-36.127,2.377,-9.747,2.636,2.174,-9.782,2.497,-0.4,0.181,-0.756,32.327
'0:34.332',86.107,1030.775,20.354,-51.595,-36.153,2.475,-9.784,2.71,2.298,-9.793,2.577,-0.407,0.165,-0.777,32.331
'0:34.336',102.012,1014.642,19.387,-49.316,-36.075,2.572,-9.797,2.771,2.404,-9.822,2.647,-0.417,0.167,-0.745,32.335
'0:34.340',90.148,1052.029,17.293,-43.389,-35.784,2.658,-9.773,2.845,2.556,-9.812,2.786,-0.405,0.16,-0.802,32.339
'0:34.344',62.38,1037.377,16.192,-39.991,-35.456,2.708,-9.737,2.931,2.614,-9.764,2.817,-0.421,0.167,-0.76,32.343
'0:34.348',81.283,1032.224,15.31,-36.471,-35.508,2.757,-9.677,2.982,2.604,-9.744,2.865,-0.419,0.174,-0.733,32.347
'0:34.352',175.343,1032.965,14.657,-32.722,-35.321,2.795,-9.556,3.033,2.719,-9.637,2.956,-0.419,0.174,-0.733,32.351
'0:34.355',295.084,1012.452,13.606,-28.542,-35.67,2.796,-9.447,3.083,2.719,-9.617,2.966,-0.419,0.172,-0.728,32.355
'0:34.359',428.774,1060.079,12.777,-24.503,-35.586,2.798,-9.314,3.122,2.727,-9.392,3.085,-0.435,0.172,-0.724,32.359
'0:34.363',491.35,1056.408,11.916,-20.134,-35.742,2.811,-9.181,3.185,2.699,-9.343,3.066,-0.422,0.174,-0.714,32.363
'0:34.367',381.582,1063.75,11.625,-15.832,-36.044,2.801,-9.036,3.236,2.727,-9.129,3.117,-0.435,0.163,-0.731,32.367
'0:34.371',93.929,1056.408,10.709,-11.017,-36.325,2.814,-8.904,3.251,2.737,-8.964,3.157,-0.433,0.156,-0.764,32.37
'0:34.375',-133.039,1073.249,10.225,-6.574,-36.439,2.804,-8.784,3.24,2.737,-8.877,3.109,-0.438,0.17,-0.726,32.374
'0:34.379',-383.798,1098.173,9.546,-2.097,-36.569,2.805,-8.64,3.207,2.727,-8.662,3.198,-0.438,0.17,-0.726,32.378
'0:34.383',-658.74,1134.079,9.069,2.225,-36.221,2.746,-8.483,3.16,2.728,-8.565,3.18,-0.443,0.179,-0.735,32.382
'0:34.387',-762.577,1144.318,8.355,6.473,-36.315,2.686,-8.314,3.138,2.641,-8.389,3.16,-0.433,0.181,-0.76,32.386
'0:34.391',-744.782,1167.761,7.845,10.431,-35.883,2.578,-8.168,3.103,2.536,-8.195,3.082,-0.436,0.174,-0.741,32.39
'0:34.395',-662.521,1192.686,7.024,13.903,-35.384,2.469,-8.022,3.08,2.46,-8.146,3.042,-0.445,0.178,-0.735,32.394
'0:34.398',-522.638,1215.387,6.673,17.376,-34.838,2.336,-7.875,3.057,2.344,-7.968,3.08,-0.461,0.178,-0.72,32.398
'0:34.402',-415.607,1237.348,6.218,20.417,-34.323,2.227,-7.753,3.021,2.258,-7.899,3.06,-0.461,0.179,-0.699,32.402
'0:34.406',-269.728,1255.671,5.677,23.188,-34.182,2.118,-7.643,3.009,2.104,-7.722,3.039,-0.457,0.179,-0.699,32.406
'0:34.410',-135.711,1263.721,5.627,25.662,-33.803,2.046,-7.521,2.974,2.018,-7.653,3.028,-0.442,0.178,-0.724,32.409
'0:34.414',-65.639,1288.646,5.468,27.935,-33.413,2.01,-7.436,2.987,1.932,-7.518,2.911,-0.463,0.178,-0.726,32.413
'0:34.418',-46.215,1295.955,5.139,29.775,-33.267,1.974,-7.375,2.976,1.884,-7.439,2.901,-0.45,0.172,-0.737,32.417
'0:34.422',-16.035,1317.209,4.913,31.481,-32.763,1.95,-7.327,2.952,1.837,-7.383,2.783,-0.457,0.172,-0.703,32.421
'0:34.426',-4.172,1355.303,4.795,32.601,-32.237,1.902,-7.303,2.916,1.808,-7.323,2.813,-0.45,0.181,-0.764,32.425
'0:34.430',-3.911,1356.785,4.554,33.585,-31.468,1.853,-7.266,2.879,1.789,-7.314,2.783,-0.45,0.181,-0.764,32.429
'0:34.434',0.913,1409.531,4.109,33.605,-30.552,1.804,-7.266,2.867,1.751,-7.333,2.753,-0.459,0.176,-0.735,32.433
'0:34.438',-11.733,1430.044,3.892,33.922,-29.632,1.718,-7.264,2.853,1.702,-7.322,2.821,-0.457,0.185,-0.691,32.437
'0:34.441',1.499,1419.771,3.643,33.801,-28.394,1.645,-7.275,2.816,1.578,-7.321,2.731,-0.464,0.186,-0.716,32.441
'0:34.445',11.472,1440.283,3.383,33.396,-27.526,1.583,-7.286,2.766,1.415,-7.319,2.689,-0.459,0.195,-0.687,32.445
'0:34.449',10.625,1434.423,3.231,32.607,-26.647,1.51,-7.31,2.716,1.396,-7.319,2.679,-0.457,0.19,-0.695,32.449
'0:34.453',0.913,1461.537,3.052,31.245,-25.596,1.473,-7.333,2.691,1.377,-7.387,2.649,-0.468,0.193,-0.695,32.452
'0:34.457',-9.582,1474.74,2.919,30.126,-24.52,1.448,-7.394,2.653,1.358,-7.369,2.57,-0.468,0.193,-0.695,32.456
'0:34.461',2.803,1453.487,2.615,28.306,-23.412,1.423,-7.418,2.616,1.291,-7.427,2.53,-0.456,0.197,-0.724,32.46
'0:34.465',10.103,1482.049,2.461,26.869,-22.221,1.422,-7.478,2.591,1.301,-7.467,2.491,-0.47,0.19,-0.701,32.464
'0:34.469',8.474,1482.049,2.292,25.103,-20.765,1.41,-7.515,2.554,1.272,-7.505,2.48,-0.443,0.201,-0.691,32.468
'0:34.473',0.652,1479.86,1.853,23.39,-19.673,1.421,-7.563,2.553,1.243,-7.543,2.489,-0.477,0.193,-0.678,32.472
'0:34.477',-7.952,1462.278,1.644,21.374,-18.337,1.408,-7.647,2.527,1.281,-7.591,2.577,-0.475,0.206,-0.682,32.476
'0:34.480',-11.211,1427.113,1.412,19.331,-16.844,1.408,-7.684,2.515,1.329,-7.68,2.509,-0.475,0.206,-0.682,32.48
'0:34.484',-5.541,1429.303,1.125,17.517,-15.461,1.395,-7.755,2.513,1.282,-7.769,2.419,-0.463,0.208,-0.699,32.484
'0:34.488',6.323,1452.746,0.851,15.218,-14.026,1.394,-7.828,2.512,1.301,-7.778,2.439,-0.457,0.197,-0.733,32.488
'0:34.492',13.623,1420.512,0.627,13.155,-12.668,1.43,-7.912,2.523,1.311,-7.857,2.4,-0.473,0.199,-0.685,32.492
'0:34.496',7.431,1394.88,0.281,11.301,-11.056,1.453,-8.008,2.558,1.32,-7.914,2.448,-0.475,0.201,-0.695,32.495
'0:34.500',7.17,1409.531,0,9.514,-9.782,1.489,-8.117,2.581,1.358,-8.061,2.438,-0.463,0.199,-0.682,32.499
'0:34.504',12.515,1416.84,-0.192,7.579,-8.471,1.524,-8.214,2.603,1.387,-8.147,2.506,-0.464,0.201,-0.712,32.503
'0:34.508',21.445,1379.487,-0.576,6.055,-6.984,1.572,-8.335,2.614,1.415,-8.272,2.593,-0.464,0.201,-0.712,32.507
'0:34.512',27.116,1380.228,-0.804,4.221,-5.882,1.62,-8.444,2.625,1.521,-8.411,2.555,-0.463,0.208,-0.716,32.511
'0:34.516',22.749,1349.442,-1.138,3.108,-4.462,1.668,-8.541,2.636,1.52,-8.449,2.604,-0.482,0.204,-0.695,32.515
'0:34.520',9.582,1332.601,-1.437,1.49,-3.157,1.716,-8.626,2.647,1.578,-8.595,2.613,-0.477,0.208,-0.67,32.519
'0:34.523',30.897,1331.86,-2.06,0.411,-1.779,1.739,-8.71,2.646,1.607,-8.654,2.603,-0.466,0.204,-0.666,32.523
'0:34.527',35.981,1356.044,-2.326,-0.472,-0.489,1.775,-8.783,2.657,1.674,-8.742,2.633,-0.475,0.202,-0.699,32.527
'0:34.531',40.022,1343.582,-3.603,-1.976,1.675,1.824,-8.844,2.669,1.722,-8.811,2.624,-0.475,0.206,-0.672,32.531
'0:34.535',37.871,1330.412,-4.132,-2.468,2.735,1.848,-8.893,2.668,1.77,-8.861,2.595,-0.471,0.206,-0.672,32.534
'0:34.539',27.638,1315.76,-4.901,-2.67,3.708,1.884,-8.941,2.68,1.741,-8.919,2.564,-0.468,0.202,-0.668,32.538
'0:34.543',33.309,1304.039,-5.717,-2.555,4.686,1.908,-8.966,2.692,1.76,-8.968,2.564,-0.473,0.201,-0.705,32.542
'0:34.547',51.625,1267.393,-6.285,-2.542,5.31,1.944,-9.014,2.704,1.866,-8.979,2.595,-0.475,0.185,-0.714,32.546
'0:34.551',52.733,1275.443,-7.077,-1.881,6.131,1.981,-9.039,2.692,1.885,-9.019,2.576,-0.47,0.201,-0.689,32.55
'0:34.555',51.886,1299.626,-7.853,-1.463,6.937,2.017,-9.064,2.716,1.924,-9.067,2.605,-0.473,0.202,-0.695,32.554
'0:34.559',60.816,1297.437,-8.486,-0.708,7.66,2.066,-9.089,2.728,1.952,-9.077,2.625,-0.473,0.202,-0.695,32.558
'0:34.563',82.652,1287.164,-9.29,0.216,8.43,2.078,-9.077,2.729,1.943,-9.107,2.576,-0.459,0.201,-0.718,32.562
'0:34.566',98.296,1271.805,-10.095,1.227,8.612,2.091,-9.064,2.79,2.01,-9.096,2.675,-0.468,0.195,-0.718,32.566
'0:34.570',98.557,1268.875,-10.576,2.313,9.314,2.103,-9.076,2.802,1.981,-9.097,2.626,-0.466,0.204,-0.703,32.57
'0:34.574',130.366,1284.234,-11.367,3.52,9.844,2.091,-9.051,2.826,2.019,-9.097,2.675,-0.478,0.195,-0.685,32.574
'0:34.578',140.078,1320.139,-11.91,4.733,10.006,2.091,-9.015,2.851,2.028,-9.036,2.793,-0.477,0.199,-0.689,32.577
'0:34.582',163.218,1331.153,-12.053,5.489,10.094,2.055,-8.966,2.876,2.028,-9.037,2.764,-0.461,0.208,-0.708,32.581
'0:34.586',179.123,1315.019,-12.872,6.574,10.26,2.031,-8.953,2.864,1.942,-8.967,2.773,-0.461,0.208,-0.708,32.585
'0:34.590',208.781,1337.721,-13.148,7.478,10.312,1.994,-8.916,2.876,1.961,-8.948,2.793,-0.47,0.192,-0.693,32.589
'0:34.594',223.057,1339.944,-13.769,7.956,10.484,1.97,-8.903,2.888,1.913,-8.889,2.782,-0.464,0.195,-0.731,32.593
'0:34.598',251.15,1353.114,-13.792,8.368,10.359,1.946,-8.855,2.852,1.913,-8.888,2.812,-0.454,0.204,-0.71,32.597
'0:34.602',276.181,1375.816,-14.381,9.035,10.203,1.909,-8.819,2.828,1.865,-8.841,2.733,-0.466,0.192,-0.708,32.601
'0:34.605',291.825,1408.049,-14.676,9.271,10.006,1.886,-8.771,2.804,1.808,-8.772,2.723,-0.466,0.201,-0.68,32.605
'0:34.609',303.949,1386.089,-15.156,9.487,10.12,1.861,-8.734,2.805,1.817,-8.781,2.743,-0.466,0.201,-0.68,32.609
'0:34.613',332.825,1404.412,-15.094,9.817,9.855,1.862,-8.686,2.805,1.778,-8.741,2.762,-0.464,0.19,-0.699,32.613
'0:34.617',345.21,1437.353,-15.36,9.784,9.688,1.85,-8.65,2.782,1.798,-8.703,2.762,-0.449,0.193,-0.76,32.617
'0:34.621',356.812,1464.467,-15.571,9.918,9.616,1.839,-8.59,2.771,1.74,-8.614,2.762,-0.464,0.186,-0.722,32.62
'0:34.625',372.978,1435.164,-15.472,9.777,9.475,1.839,-8.518,2.784,1.75,-8.567,2.743,-0.454,0.193,-0.695,32.624
'0:34.629',382.429,1464.467,-15.512,9.804,9.382,1.84,-8.482,2.76,1.74,-8.517,2.763,-0.445,0.193,-0.695,32.628
'0:34.633',393.445,1483.531,-15.487,9.851,9.46,1.84,-8.422,2.749,1.788,-8.451,2.745,-0.436,0.195,-0.735,32.632
'0:34.637',391.555,1496.701,-15.485,9.763,9.122,1.865,-8.375,2.739,1.789,-8.412,2.726,-0.436,0.195,-0.735,32.636
'0:34.641',389.99,1512.094,-15.738,9.669,9.007,1.878,-8.339,2.727,1.838,-8.376,2.6,-0.445,0.199,-0.687,32.64
'0:34.645',390.251,1521.626,-16.021,9.419,8.877,1.866,-8.291,2.728,1.847,-8.317,2.659,-0.456,0.19,-0.72,32.644
'0:34.648',381.06,1534.054,-15.928,9.237,8.862,1.867,-8.243,2.717,1.779,-8.267,2.707,-0.463,0.19,-0.695,32.648
'0:34.652',358.703,1547.258,-15.989,8.894,9.158,1.867,-8.207,2.717,1.77,-8.228,2.678,-0.449,0.192,-0.689,32.652
'0:34.656',327.154,1510.612,-16.257,8.489,9.028,1.88,-8.196,2.694,1.798,-8.199,2.727,-0.436,0.192,-0.703,32.656
'0:34.660',311.249,1535.536,-16.143,7.977,9.174,1.88,-8.148,2.706,1.799,-8.181,2.649,-0.436,0.193,-0.735,32.659
'0:34.664',278.918,1545.068,-16.128,7.761,9.194,1.892,-8.16,2.682,1.799,-8.18,2.679,-0.445,0.193,-0.735,32.663
'0:34.668',251.411,1539.915,-16.371,7.343,9.418,1.917,-8.113,2.696,1.876,-8.105,2.622,-0.454,0.185,-0.737,32.667
'0:34.672',242.742,1535.536,-16.519,6.884,9.61,1.942,-8.125,2.696,1.876,-8.095,2.632,-0.431,0.188,-0.701,32.671
'0:34.676',195.289,1528.935,-16.61,6.25,9.881,1.967,-8.102,2.696,1.857,-8.114,2.661,-0.442,0.186,-0.76,32.675
'0:34.680',167.846,1523.815,-16.897,5.826,10.141,1.979,-8.078,2.697,1.799,-8.054,2.689,-0.461,0.192,-0.693,32.679
'0:34.684',152.203,1532.606,-17.095,5.536,10.697,1.991,-8.066,2.71,1.895,-8.036,2.691,-0.442,0.192,-0.722,32.683
'0:34.688',136.559,1547.258,-17.325,5.057,11.004,2.028,-8.054,2.722,1.962,-8.066,2.692,-0.442,0.192,-0.722,32.687
'0:34.691',109.834,1563.358,-17.42,4.7,11.347,2.053,-8.019,2.711,1.943,-8.027,2.692,-0.461,0.186,-0.724,32.691
'0:34.695',81.283,1564.099,-17.642,4.201,11.774,2.078,-8.008,2.724,1.971,-7.987,2.771,-0.459,0.19,-0.693,32.695
'0:34.699',41.391,1564.84,-18.138,3.877,12.216,2.115,-7.996,2.761,1.981,-7.998,2.742,-0.438,0.186,-0.741,32.699
'0:34.703',26.855,1536.277,-18.188,3.459,12.606,2.139,-8.008,2.785,2.001,-8.02,2.635,-0.45,0.186,-0.72,32.702
'0:34.707',-7.692,1535.536,-18.594,3.203,13.308,2.188,-8.021,2.786,2.077,-7.989,2.773,-0.447,0.186,-0.701,32.706
'0:34.711',-37.089,1543.586,-18.779,2.98,13.651,2.188,-8.021,2.798,2.087,-7.98,2.724,-0.436,0.179,-0.71,32.71
'0:34.715',-65.118,1556.79,-19.233,2.522,14.13,2.236,-8.058,2.798,2.135,-8,2.754,-0.436,0.179,-0.71,32.714
'0:34.719',-55.927,1539.208,-19.919,2.137,15.268,2.285,-8.071,2.823,2.174,-8.03,2.745,-0.429,0.181,-0.774,32.718
'0:34.723',-54.884,1515.024,-20.2,2.016,15.934,2.309,-8.095,2.822,2.183,-8.039,2.784,-0.438,0.172,-0.741,32.722
'0:34.727',-42.173,1526.745,-20.698,2.016,16.402,2.321,-8.144,2.822,2.241,-8.079,2.775,-0.435,0.179,-0.71,32.726
'0:34.730',52.407,1515.765,-20.841,1.8,17.104,2.333,-8.156,2.809,2.222,-8.108,2.765,-0.449,0.178,-0.722,32.73
'0:34.734',286.154,1509.904,-21.493,1.915,17.863,2.357,-8.18,2.822,2.269,-8.128,2.785,-0.431,0.179,-0.754,32.734
'0:34.738',497.803,1544.327,-21.715,1.821,18.331,2.369,-8.217,2.809,2.26,-8.176,2.814,-0.431,0.179,-0.754,32.738
'0:34.742',468.666,1548.706,-22.027,1.962,19.039,2.381,-8.253,2.821,2.298,-8.195,2.834,-0.44,0.17,-0.726,32.742
'0:34.746',383.211,1541.397,-22.492,1.821,19.694,2.405,-8.29,2.808,2.356,-8.265,2.795,-0.429,0.167,-0.733,32.745
'0:34.750',277.81,1529.676,-22.62,2.083,20.401,2.429,-8.326,2.808,2.347,-8.315,2.736,-0.44,0.169,-0.708,32.749
'0:34.754',190.986,1500.372,-23.121,2.11,21.223,2.441,-8.351,2.795,2.366,-8.364,2.716,-0.431,0.174,-0.726,32.753
'0:34.758',129.258,1492.322,-23.684,2.151,21.753,2.453,-8.4,2.795,2.375,-8.354,2.756,-0.426,0.17,-0.739,32.757
'0:34.762',76.981,1503.303,-23.91,2.286,22.279,2.453,-8.424,2.782,2.366,-8.441,2.735,-0.421,0.17,-0.747,32.761
'0:34.766',69.159,1528.194,-24.328,2.38,22.96,2.489,-8.472,2.794,2.384,-8.45,2.794,-0.421,0.17,-0.747,32.765
'0:34.770',61.077,1477.67,-24.714,2.427,23.615,2.489,-8.497,2.781,2.394,-8.509,2.755,-0.429,0.162,-0.76,32.769
'0:34.773',-4.172,1476.929,-24.948,2.731,24,2.513,-8.545,2.793,2.356,-8.547,2.763,-0.414,0.162,-0.768,32.773
'0:34.777',-58.665,1483.531,-25.182,3.081,24.64,2.525,-8.569,2.793,2.375,-8.567,2.754,-0.412,0.156,-0.774,32.777
'0:34.781',-95.558,1496.701,-25.465,3.263,25.108,2.524,-8.629,2.792,2.452,-8.607,2.765,-0.421,0.16,-0.756,32.781
