'Elapsed time','chest_ecg','wrist_ppg','wrist_gyro_x','wrist_gyro_y','wrist_gyro_z','wrist_low_noise_accelerometer_x','wrist_low_noise_accelerometer_y','wrist_low_noise_accelerometer_z','wrist_wide_range_accelerometer_x','wrist_wide_range_accelerometer_y','wrist_wide_range_accelerometer_z','wrist_mag_x','wrist_mag_y','wrist_mag_z','sample_times_for_all_signals_apart_from_ecg'
'0:23.500',94.486,1063.009,-102.803,-27.829,136.563,1.43,-10.085,2.677,1.384,-9.99,2.628,-0.412,0.436,-0.586,39.708
'0:23.504',158.667,1016.134,-102.627,-29.593,136.969,1.391,-10.252,2.674,1.307,-10.192,2.615,-0.396,0.433,-0.622,39.712
'0:23.508',202.072,1005.139,-101.885,-31.601,137.153,1.328,-10.466,2.694,1.295,-10.46,2.808,-0.396,0.433,-0.622,39.716
'0:23.512',150.297,960.437,-101.009,-33.687,137.306,1.277,-10.681,2.713,1.219,-10.577,2.728,-0.398,0.418,-0.632,39.72
'0:23.516',56.473,989.756,-99.639,-35.833,136.892,1.262,-10.885,2.733,1.209,-10.829,2.765,-0.37,0.417,-0.611,39.724
'0:23.520',-17.666,975.821,-98.199,-38.287,136.984,1.187,-11.063,2.753,1.151,-10.914,2.802,-0.379,0.401,-0.67,39.728
'0:23.523',-61.336,961.161,-96.2,-40.678,136.455,1.136,-11.206,2.774,1.084,-11.118,2.77,-0.384,0.411,-0.618,39.732
'0:23.527',-46.515,927.454,-94.011,-43.484,136.095,1.086,-11.302,2.735,1.084,-11.196,2.76,-0.375,0.401,-0.655,39.736
'0:23.531',-22.497,967.767,-91.723,-46.551,135.053,1,-11.336,2.709,0.978,-11.321,2.698,-0.354,0.392,-0.643,39.739
'0:23.535',-31.131,949.443,-89.251,-49.986,134.225,0.951,-11.36,2.648,0.911,-11.38,2.619,-0.354,0.392,-0.643,39.743
'0:23.539',-79.135,978.037,-86.574,-53.589,132.692,0.902,-11.336,2.599,0.873,-11.379,2.608,-0.351,0.385,-0.689,39.747
'0:23.543',-101.764,974.372,-83.912,-57.591,130.906,0.854,-11.3,2.514,0.815,-11.321,2.559,-0.359,0.374,-0.664,39.751
'0:23.547',-123.599,950.934,-80.96,-61.715,129.181,0.793,-11.265,2.393,0.835,-11.333,2.471,-0.333,0.369,-0.737,39.755
'0:23.551',-137.097,1011.702,-77.909,-66.131,126.851,0.782,-11.195,2.249,0.73,-11.187,2.373,-0.351,0.365,-0.676,39.759
'0:23.555',-130.613,1011.702,-75.402,-70.762,124.214,0.782,-11.126,2.117,0.77,-11.2,2.246,-0.333,0.362,-0.682,39.763
'0:23.559',-113.906,1052.015,-72.443,-75.546,121.11,0.759,-11.056,1.997,0.743,-11.115,2.081,-0.333,0.362,-0.682,39.767
'0:23.563',-119.033,1059.344,-69.901,-80.284,118.197,0.76,-10.973,1.914,0.763,-10.982,1.955,-0.318,0.353,-0.733,39.771
'0:23.566',-106.892,1056.404,-67.245,-85.313,114.801,0.748,-10.939,1.805,0.753,-10.973,1.916,-0.328,0.328,-0.747,39.775
'0:23.570',-104.477,1118.663,-64.562,-90.204,111.697,0.736,-10.904,1.721,0.736,-10.926,1.799,-0.318,0.339,-0.71,39.779
'0:23.574',-113.906,1131.874,-62.161,-94.911,108.209,0.712,-10.916,1.696,0.678,-10.926,1.778,-0.328,0.335,-0.739,39.782
'0:23.578',-96.371,1162.641,-59.534,-99.067,104.714,0.687,-11.013,1.646,0.726,-10.947,1.711,-0.314,0.326,-0.724,39.786
'0:23.582',-102.029,1167.755,-57.076,-103.237,101.042,0.649,-11.084,1.632,0.64,-11.043,1.689,-0.325,0.317,-0.737,39.79
'0:23.586',-106.363,1219.062,-54.223,-107.362,97.056,0.611,-11.204,1.593,0.649,-11.082,1.679,-0.325,0.317,-0.737,39.794
'0:23.590',-88.299,1267.387,-51.469,-111.456,92.856,0.561,-11.251,1.591,0.583,-11.218,1.618,-0.305,0.312,-0.77,39.798
'0:23.594',-82.907,1254.943,-48.376,-115.596,91.583,0.487,-11.322,1.589,0.525,-11.276,1.617,-0.3,0.303,-0.81,39.802
'0:23.598',-65.108,1317.97,-45.713,-120.241,86.977,0.388,-11.416,1.562,0.4,-11.342,1.595,-0.304,0.287,-0.787,39.806
'0:23.602',-68.879,1294.489,-42.825,-125.225,83.451,0.289,-11.474,1.535,0.333,-11.38,1.593,-0.309,0.286,-0.754,39.81
'0:23.605',-72.121,1317.97,-36.193,-136.816,77.058,0.191,-11.569,1.496,0.218,-11.476,1.522,-0.295,0.28,-0.82,39.814
'0:23.609',-55.414,1350.186,-32.853,-143.348,74.038,0.178,-11.594,1.398,0.141,-11.574,1.393,-0.295,0.28,-0.789,39.818
'0:23.613',-67.258,1356.024,-29.675,-150.754,70.765,0.203,-11.585,1.314,0.141,-11.565,1.384,-0.304,0.261,-0.789,39.821
'0:23.617',-48.93,1362.629,-26.709,-158.329,68.105,0.276,-11.552,1.243,0.219,-11.568,1.316,-0.302,0.273,-0.756,39.825
'0:23.621',-52.172,1375.072,-23.517,-165.504,65.307,0.412,-11.483,1.222,0.297,-11.531,1.25,-0.307,0.263,-0.766,39.829
'0:23.625',-55.414,1367.785,-20.593,-172.067,63.146,0.572,-11.415,1.201,0.432,-11.437,1.224,-0.295,0.257,-0.804,39.833
'0:23.629',-38.972,1391.223,-18.369,-178.369,60.723,0.782,-11.312,1.194,0.683,-11.317,1.141,-0.307,0.24,-0.793,39.837
'0:23.633',-51.345,1398.553,-16.448,-183.628,58.692,0.954,-11.22,1.162,0.749,-11.239,1.201,-0.298,0.236,-0.793,39.841
'0:23.637',-33.017,1372.899,-14.845,-188.105,56.761,1.114,-11.176,1.152,0.99,-11.137,1.167,-0.298,0.236,-0.793,39.845
'0:23.641',-35.465,1385.342,-13.298,-191.985,55.434,1.273,-11.119,1.192,1.087,-11.09,1.16,-0.295,0.232,-0.8,39.849
'0:23.645',-38.674,1360.456,-12.02,-195.342,54.093,1.409,-11.062,1.183,1.279,-11.064,1.192,-0.3,0.229,-0.77,39.853
'0:23.648',-22.794,1339.191,-10.975,-196.83,52.821,1.593,-11.066,1.21,1.365,-11.065,1.203,-0.297,0.222,-0.793,39.857
'0:23.652',-20.082,1300.37,-9.654,-197.535,51.932,1.8,-11.082,1.261,1.605,-11.087,1.246,-0.309,0.201,-0.789,39.861
'0:23.656',-17.402,1288.651,-8.912,-197.106,50.805,2.008,-11.097,1.3,1.893,-11.12,1.3,-0.307,0.204,-0.779,39.864
'0:23.660',-18.196,1254.943,-8.213,-195.373,50,2.167,-11.112,1.375,1.951,-11.112,1.321,-0.29,0.199,-0.802,39.868
'0:23.664',-5.79,1213.181,-7.782,-192.813,49.402,2.363,-11.175,1.424,2.2,-11.182,1.412,-0.29,0.199,-0.802,39.872
'0:23.668',-7.411,1180.241,-6.97,-188.949,49.072,2.546,-11.251,1.498,2.325,-11.221,1.482,-0.29,0.185,-0.852,39.876
'0:23.672',-4.433,1147.982,-6.165,-183.873,48.881,2.679,-11.372,1.571,2.487,-11.31,1.572,-0.298,0.176,-0.804,39.88
'0:23.676',14.424,1053.464,-5.551,-177.893,48.804,2.825,-11.446,1.644,2.718,-11.39,1.653,-0.291,0.181,-0.787,39.884
'0:23.680',28.981,1049.074,-4.83,-171.285,49.095,2.934,-11.519,1.729,2.756,-11.448,1.702,-0.3,0.163,-0.812,39.888
'0:23.684',41.387,982.426,-4.223,-163.373,49.486,2.994,-11.567,1.837,2.842,-11.515,1.801,-0.3,0.162,-0.787,39.892
'0:23.688',56.473,935.55,-3.347,-155.201,49.617,3.031,-11.601,1.947,2.899,-11.584,1.85,-0.3,0.162,-0.787,39.896
'0:23.691',59.715,882.07,-2.451,-146.813,50.222,3.006,-11.623,2.067,2.898,-11.639,1.977,-0.293,0.158,-0.785,39.9
'0:23.695',78.573,781.671,-1.568,-138.196,50.92,2.933,-11.644,2.15,2.858,-11.646,2.083,-0.29,0.147,-0.827,39.904
'0:23.699',92.865,773.617,-0.643,-129.809,51.594,2.81,-11.616,2.209,2.771,-11.672,2.179,-0.284,0.147,-0.833,39.907
'0:23.703',105.006,726.017,0.77,-122.281,52.928,2.689,-11.493,2.173,2.618,-11.505,2.149,-0.29,0.133,-0.82,39.911
'0:23.707',104.741,641.769,1.984,-115.795,53.878,2.606,-11.264,2.128,2.56,-11.387,2.168,-0.262,0.139,-0.797,39.915
'0:23.711',124.161,638.828,3.157,-110.413,55.136,2.474,-10.986,2.047,2.425,-11.104,2.129,-0.27,0.133,-0.841,39.919
'0:23.715',141.662,591.953,3.686,-106.212,56.408,2.38,-10.661,1.966,2.34,-10.901,2.012,-0.27,0.133,-0.841,39.923
'0:23.719',155.69,587.563,3.651,-102.976,57.665,2.273,-10.336,1.874,2.197,-10.483,1.925,-0.288,0.137,-0.806,39.927
'0:23.723',168.625,577.293,3.185,-100.906,59.259,2.24,-10.06,1.806,2.169,-10.28,1.848,-0.272,0.139,-0.827,39.931
'0:23.727',184.538,568.515,2.443,-98.729,60.501,2.231,-9.772,1.763,2.113,-9.971,1.693,-0.279,0.121,-0.82,39.935
'0:23.730',202.866,585.348,1.208,-97.181,62.188,2.245,-9.556,1.779,2.114,-9.692,1.588,-0.279,0.13,-0.814,39.939
'0:23.734',220.665,602.18,-0.233,-95.249,64.096,2.272,-9.364,1.795,2.065,-9.592,1.656,-0.253,0.114,-0.846,39.943
'0:23.738',250.572,600.007,-1.871,-93.439,66.48,2.311,-9.195,1.846,2.161,-9.33,1.748,-0.253,0.114,-0.846,39.946
'0:23.742',278.892,648.331,-3.616,-91.032,68.749,2.349,-9.038,1.971,2.17,-9.222,1.808,-0.249,0.114,-0.879,39.95
'0:23.746',294.805,663.715,-5.191,-89.131,71.47,2.337,-8.964,2.033,2.151,-9.036,1.897,-0.256,0.108,-0.835,39.954
'0:23.750',283.755,747.239,-7.133,-86.953,73.716,2.352,-8.794,2.12,2.169,-8.88,1.967,-0.248,0.108,-0.833,39.958
'0:23.754',256.527,804.384,-8.785,-83.979,76.452,2.34,-8.757,2.181,2.15,-8.82,2.025,-0.234,0.101,-0.812,39.962
'0:23.758',238.729,826.373,-10.579,-81.403,79.12,2.328,-8.719,2.279,2.178,-8.779,2.143,-0.232,0.11,-0.866,39.966
'0:23.762',231.45,906.956,-12.133,-78.735,81.128,2.314,-8.801,2.362,2.177,-8.759,2.192,-0.234,0.094,-0.839,39.97
'0:23.766',212.03,972.156,-13.658,-75.653,83.382,2.313,-8.907,2.469,2.167,-8.892,2.328,-0.234,0.094,-0.839,39.974
'0:23.770',200.716,1038.847,-15.099,-72.28,85.206,2.3,-9.038,2.551,2.147,-8.949,2.366,-0.228,0.091,-0.856,39.978
'0:23.773',190.725,1095.226,-16.073,-68.631,87.107,2.322,-9.181,2.634,2.184,-9.161,2.511,-0.235,0.089,-0.835,39.982
'0:23.777',173.753,1152.371,-17.069,-60.872,90.395,2.333,-9.264,2.705,2.193,-9.286,2.569,-0.213,0.094,-0.846,39.986
'0:23.781',151.389,1205.127,-17.302,-56.747,92.204,2.321,-9.25,2.765,2.183,-9.285,2.618,-0.207,0.085,-0.864,39.989
'0:23.785',131.969,1254.943,-17.528,-53.405,92.342,2.273,-9.19,2.718,2.24,-9.237,2.649,-0.207,0.084,-0.835,39.993
'0:23.789',119.298,1262.997,-17.931,-49.418,93.078,2.2,-9.093,2.657,2.183,-9.178,2.638,-0.207,0.084,-0.835,39.997
'0:23.793',92.865,1304.759,-18.7,-46.428,94.358,2.141,-9.021,2.586,2.088,-9.071,2.54,-0.2,0.085,-0.86,40.001
'0:23.797',77.514,1325.257,-18.997,-43.684,95.04,2.104,-8.973,2.525,2.012,-9.044,2.383,-0.167,0.082,-0.864,40.005
'0:23.801',55.679,1368.51,-19.463,-41.092,94.803,2.043,-8.925,2.477,1.984,-9.005,2.353,-0.181,0.068,-0.906,40.009
'0:23.805',19.817,1410.996,-20.056,-39.298,94.496,2.044,-8.877,2.441,1.955,-8.888,2.354,-0.179,0.066,-0.866,40.013
'0:23.809',6.617,1429.32,-20.657,-37.029,94.32,2.057,-8.807,2.37,1.964,-8.809,2.403,-0.167,0.078,-0.873,40.017
'0:23.813',-20.346,1442.488,-20.939,-34.837,94.489,2.058,-8.723,2.36,1.955,-8.781,2.364,-0.15,0.069,-0.877,40.021
'0:23.816',-35.465,1502.574,-21.829,-32.552,93.707,2.071,-8.64,2.349,1.974,-8.723,2.346,-0.15,0.069,-0.877,40.025
'0:23.820',-71.857,1513.568,-22.21,-30.191,93.047,2.097,-8.52,2.352,2.042,-8.618,2.348,-0.155,0.068,-0.906,40.029
'0:23.824',-91.541,1506.963,-23.107,-27.415,94.197,2.11,-8.436,2.353,2.071,-8.513,2.251,-0.146,0.062,-0.877,40.032
'0:23.828',-106.363,1553.114,-23.743,-24.625,92.335,2.111,-8.377,2.33,2.061,-8.463,2.31,-0.132,0.059,-0.942,40.036
'0:23.832',-133.855,1577.276,-24.47,-21.65,93.645,2.124,-8.328,2.356,2.023,-8.326,2.34,-0.132,0.052,-0.912,40.04
'0:23.836',-147.617,1567.049,-25.134,-18.446,91.461,2.112,-8.292,2.344,2.004,-8.298,2.291,-0.125,0.064,-0.898,40.044
'0:23.840',-167.269,1591.211,-25.819,-15.425,91.369,2.112,-8.28,2.332,1.994,-8.289,2.261,-0.125,0.064,-0.885,40.048
'0:23.844',-187.218,1616.098,-26.596,-12.236,91.353,2.112,-8.304,2.332,2.004,-8.279,2.271,-0.117,0.054,-0.885,40.052
'0:23.848',-202.337,1639.578,-27.224,-8.878,91.192,2.124,-8.316,2.356,2.071,-8.319,2.282,-0.104,0.046,-0.875,40.056
'0:23.852',-229.564,1636.638,-27.613,-5.811,91.016,2.136,-8.352,2.38,2.09,-8.376,2.36,-0.101,0.055,-0.892,40.06
'0:23.855',-242.765,1646.141,-28.178,-2.653,88.648,2.147,-8.436,2.39,2.051,-8.403,2.389,-0.099,0.054,-0.902,40.064
'0:23.859',-246.536,1653.47,-28.686,0.567,88.747,2.17,-8.557,2.4,2.08,-8.521,2.359,-0.103,0.048,-0.881,40.068
'0:23.863',-267.312,1646.141,-28.969,3.695,87.161,2.193,-8.677,2.423,2.1,-8.63,2.28,-0.085,0.05,-0.889,40.071
'0:23.867',-281.869,1646.141,-29.117,7.069,86.808,2.192,-8.773,2.458,2.118,-8.726,2.348,-0.085,0.05,-0.889,40.075
'0:23.871',-292.39,1646.141,-29.004,10.258,85.482,2.228,-8.881,2.468,2.147,-8.88,2.435,-0.069,0.052,-0.919,40.079
'0:23.875',-305.854,1640.303,-29.265,13.278,84.432,2.251,-8.965,2.516,2.204,-8.968,2.445,-0.062,0.046,-0.906,40.083
'0:23.879',-309.361,1637.362,-29.061,15.992,83.098,2.225,-9.109,2.513,2.223,-9.114,2.434,-0.066,0.041,-0.935,40.087
'0:23.883',-299.105,1627.859,-29.054,18.844,81.81,2.236,-9.229,2.535,2.213,-9.143,2.454,-0.054,0.032,-0.902,40.091
'0:23.887',-299.105,1628.584,-28.722,21.635,80.507,2.21,-9.36,2.556,2.155,-9.307,2.48,-0.041,0.046,-0.967,40.095
'0:23.891',-277.271,1641.027,-28.22,23.827,79.12,2.172,-9.467,2.566,2.155,-9.5,2.537,-0.041,0.027,-0.925,40.099
'0:23.895',-273.234,1630.033,-27.641,26.081,77.342,2.147,-9.538,2.589,2.145,-9.499,2.547,-0.048,0.027,-0.925,40.103
'0:23.898',-259.472,1602.206,-26.836,27.829,75.763,2.097,-9.585,2.587,2.03,-9.537,2.525,-0.033,0.038,-0.904,40.107
'0:23.902',-248.984,1575.828,-25.974,29.378,73.915,2.012,-9.583,2.586,2.039,-9.567,2.476,-0.038,0.036,-0.927,40.111
'0:23.906',-234.13,1545.785,-24.823,30.574,71.999,1.951,-9.582,2.537,1.953,-9.624,2.465,-0.017,0.036,-0.946,40.114
'0:23.910',-213.387,1555.33,-24.23,31.111,70.144,1.865,-9.545,2.487,1.876,-9.593,2.454,-0.026,0.03,-0.931,40.118
'0:23.914',-208.259,1501.849,-22.966,31.034,68.212,1.755,-9.532,2.426,1.8,-9.544,2.424,0.001,0.03,-0.938,40.122
'0:23.918',-193.173,1525.287,-21.886,30.39,65.867,1.67,-9.496,2.341,1.676,-9.534,2.314,0.001,0.03,-0.938,40.126
'0:23.922',-167.004,1485.699,-20.763,29.485,63.79,1.634,-9.412,2.281,1.637,-9.515,2.265,-0.01,0.022,-0.942,40.13
'0:23.926',-169.452,1457.147,-19.915,27.891,61.551,1.574,-9.34,2.221,1.542,-9.399,2.157,0.002,0.036,-0.923,40.134
'0:23.930',-148.411,1452.034,-19.018,26.02,59.351,1.55,-9.268,2.149,1.514,-9.341,2.147,0.004,0.027,-0.935,40.138
'0:23.934',-143.019,1490.855,-18.354,23.827,56.661,1.538,-9.197,2.102,1.475,-9.253,2.108,-0.005,0.03,-0.902,40.142
'0:23.938',-127.668,1443.212,-17.585,21.543,54.515,1.515,-9.125,2.055,1.447,-9.187,1.981,0.016,0.023,-0.917,40.146
'0:23.941',-117.677,1488.639,-17.104,19.12,52.085,1.516,-9.041,2.032,1.486,-9.1,2.002,0.015,0.032,-0.927,40.15
'0:23.945',-104.741,1446.877,-16.299,16.928,49.931,1.529,-8.994,2.021,1.515,-9.043,1.974,0.015,0.032,-0.927,40.154
'0:23.949',-100.143,1493.028,-15.883,14.49,47.777,1.578,-8.935,2.023,1.515,-8.994,1.974,0.023,0.027,-0.915,40.157
'0:23.953',-78.308,1449.818,-14.604,10.212,43.546,1.64,-8.876,2.036,1.582,-8.918,1.976,0.022,0.018,-0.954,40.161
'0:23.957',-78.573,1499.634,-14.258,8.402,41.361,1.69,-8.841,2.026,1.592,-8.909,1.966,0.025,0.022,-0.923,40.165
'0:23.961',-52.437,1457.147,-13.708,6.501,39.307,1.739,-8.818,2.039,1.659,-8.86,2.007,0.018,0.018,-0.935,40.169
'0:23.965',-55.944,1479.136,-13.347,4.769,37.176,1.825,-8.808,2.064,1.737,-8.834,1.96,0.03,0.022,-0.904,40.173
'0:23.969',-35.995,1484.974,-12.888,3.404,35.076,1.898,-8.821,2.053,1.824,-8.807,1.923,0.03,0.022,-0.904,40.177
'0:23.973',-30.337,1471.806,-12.436,2.07,32.876,1.971,-8.859,2.053,1.901,-8.837,1.933,0.035,0.023,-0.908,40.181
'0:23.977',-13.895,1506.963,-11.999,0.874,30.63,2.031,-8.993,2.052,1.957,-8.915,1.973,0.048,0.022,-0.984,40.185
'0:23.980',-3.639,1509.136,-11.532,-0.291,28.499,2.091,-9.151,2.026,2.034,-9.071,1.973,0.034,0.013,-0.952,40.189
'0:23.984',-7.146,1470.315,-11.102,-1.365,25.862,2.138,-9.321,1.999,2.063,-9.198,1.962,0.037,0.015,-0.925,40.193
'0:23.988',12.274,1514.293,-10.417,-2.193,23.555,2.209,-9.443,1.962,2.15,-9.355,1.963,0.044,0.015,-0.946,40.196
'0:23.992',17.402,1459.321,-9.442,-2.561,21.072,2.258,-9.517,1.949,2.266,-9.485,1.856,0.035,0.022,-0.91,40.2
'0:23.996',18.46,1482.034,-8.792,-2.806,18.573,2.307,-9.554,1.925,2.256,-9.534,1.856,0.035,0.022,-0.91,40.204
'0:24.000',29.775,1448.369,-8.354,-3.036,15.79,2.38,-9.593,1.901,2.304,-9.603,1.817,0.046,0.025,-0.931,40.208
'0:24.004',41.122,1460.812,-7.754,-2.883,13.1,2.416,-9.606,1.877,2.352,-9.603,1.866,0.048,0.02,-0.935,40.212
'0:24.008',43.008,1421.266,-7.366,-2.469,10.432,2.453,-9.644,1.84,2.401,-9.654,1.789,0.044,0.015,-0.904,40.216
'0:24.012',49.195,1394.888,-6.984,-1.901,7.512,2.501,-9.657,1.805,2.43,-9.675,1.721,0.039,0.023,-0.927,40.22
'0:24.016',51.345,1365.569,-6.532,-1.273,4.576,2.538,-9.646,1.781,2.459,-9.676,1.711,0.062,0.013,-0.923,40.224
'0:24.020',62.395,1353.851,-6.314,0.015,1.801,2.563,-9.623,1.758,2.479,-9.647,1.693,0.062,0.013,-0.923,40.228
'0:24.023',72.386,1364.121,-6.165,1.073,-1.012,2.6,-9.613,1.734,2.565,-9.688,1.694,0.058,0.013,-0.984,40.232
'0:24.027',73.743,1340.64,-6.278,2.591,-4.277,2.612,-9.65,1.685,2.604,-9.669,1.665,0.044,0.013,-0.935,40.236
'0:24.031',80.756,1289.375,-6.469,4.247,-7.09,2.673,-9.64,1.674,2.595,-9.651,1.616,0.049,0.022,-0.94,40.239
'0:24.035',83.701,1276.208,-6.815,6.287,-10.31,2.66,-9.7,1.648,2.643,-9.671,1.636,0.037,0.016,-0.94,40.243
'0:24.039',79.4,1212.457,-7.14,8.126,-13.13,2.733,-9.762,1.636,2.614,-9.759,1.567,0.041,0.015,-0.917,40.247
'0:24.043',89.093,1234.446,-7.775,10.626,-15.829,2.732,-9.87,1.647,2.643,-9.836,1.616,0.039,0.011,-0.917,40.251
'0:24.047',88.828,1206.576,-8.227,13.079,-18.849,2.743,-9.954,1.67,2.671,-9.904,1.664,0.039,0.011,-0.917,40.255
'0:24.051',95.015,1180.241,-8.75,15.609,-21.317,2.743,-10.025,1.693,2.681,-9.982,1.654,0.034,0.009,-0.938,40.259
'0:24.055',99.349,1113.55,-9.294,18.415,-23.777,2.742,-10.085,1.74,2.69,-10.049,1.712,0.029,0.016,-0.908,40.263
'0:24.059',96.107,1116.49,-9.647,20.945,-26.023,2.729,-10.143,1.823,2.699,-10.106,1.771,0.046,0.013,-0.927,40.267
'0:24.063',105.271,1097.441,-9.753,23.582,-28.07,2.691,-10.236,1.93,2.679,-10.143,1.848,0.029,0.015,-0.925,40.271
'0:24.066',103.914,1063.009,-9.746,25.744,-30.208,2.629,-10.293,2.001,2.61,-10.217,1.954,0.022,0.016,-0.912,40.275
'0:24.070',109.605,1034.415,-9.774,27.538,-32.27,2.543,-10.339,2.023,2.553,-10.245,1.972,0.022,0.016,-0.912,40.279
'0:24.074',99.084,1060.793,-9.477,28.933,-34.202,2.444,-10.372,2.057,2.418,-10.32,2.018,0.037,0.022,-0.906,40.282
'0:24.078',112.814,997.81,-8.764,29.792,-35.873,2.408,-10.335,2.07,2.389,-10.348,2.047,0.029,0.02,-0.944,40.286
'0:24.082',105.271,1035.907,-8.185,30.175,-37.843,2.409,-10.298,2.094,2.35,-10.308,2.066,0.029,0.016,-0.952,40.29
'0:24.086',103.12,999.983,-7.295,30.405,-39.859,2.409,-10.263,2.059,2.359,-10.258,2.135,0.016,0.011,-0.954,40.294
'0:24.090',108.513,984.599,-6.751,30.574,-41.852,2.434,-10.216,2.048,2.378,-10.23,2.116,0.03,0.009,-0.921,40.298
'0:24.094',113.906,1012.469,-6.363,30.605,-43.653,2.483,-10.193,2.024,2.465,-10.202,2.108,0.018,0.007,-0.973,40.302
'0:24.098',112.284,1013.193,-5.593,30.62,-45.516,2.544,-10.159,2.026,2.485,-10.175,2.01,0.018,0.007,-0.973,40.306
'0:24.102',121.449,1020.523,-5.198,30.973,-47.187,2.631,-10.125,1.992,2.505,-10.138,1.962,0.006,0.013,-0.931,40.31
'0:24.105',118.471,1054.955,-5.155,31.601,-49.134,2.705,-10.091,1.981,2.611,-10.082,1.935,0.002,0.018,-0.933,40.314
'0:24.109',138.718,1070.339,-4.936,32.475,-50.713,2.766,-10.081,1.946,2.688,-10.092,1.966,-0.01,0.016,-0.931,40.318
'0:24.113',143.813,1084.231,-4.605,33.963,-52.552,2.852,-10.071,1.935,2.765,-10.056,1.929,-0.01,0.02,-0.904,40.321
'0:24.117',159.461,1099.615,-4.548,36.017,-54.246,2.925,-10.097,1.924,2.813,-10.075,1.958,-0.008,0.013,-0.902,40.325
'0:24.121',169.452,1097.441,-4.499,38.731,-56.048,2.973,-10.183,1.91,2.881,-10.136,1.91,-0.008,0.013,-0.977,40.329
'0:24.125',166.475,1125.268,-4.463,41.752,-57.642,3.046,-10.232,1.923,2.928,-10.174,1.94,0.001,0.015,-0.977,40.333
'0:24.129',185.895,1149.431,-4.484,49.326,-61.237,3.106,-10.354,1.909,2.986,-10.233,1.989,-0.019,0.007,-0.956,40.337
'0:24.133',190.725,1180.965,-3.997,54.018,-62.67,3.179,-10.439,1.933,3.12,-10.362,1.971,-0.026,0.013,-0.919,40.341
'0:24.137',191.023,1245.44,-3.814,59.139,-64.341,3.251,-10.537,1.969,3.139,-10.391,1.961,-0.027,0.013,-0.915,40.345
'0:24.141',202.072,1254.943,-3.439,64.675,-65.422,3.323,-10.658,2.004,3.206,-10.586,2.01,-0.019,0.022,-0.946,40.349
'0:24.145',213.651,1266.662,-2.768,70.639,-67.024,3.383,-10.766,2.063,3.283,-10.674,2.04,-0.04,0.018,-0.95,40.353
'0:24.148',200.451,1310.64,-1.737,77.064,-68.113,3.443,-10.875,2.111,3.31,-10.797,2.215,-0.04,0.018,-0.95,40.357
'0:24.152',206.638,1351.635,-0.883,84.056,-69.577,3.454,-10.97,2.181,3.358,-10.865,2.264,-0.027,0.018,-0.917,40.361
'0:24.156',207.167,1339.191,0.657,91.707,-70.941,3.477,-11.077,2.24,3.463,-11.022,2.284,-0.045,0.007,-0.956,40.364
'0:24.160',201.51,1361.18,1.921,97.61,-71.968,3.488,-11.173,2.275,3.443,-11.098,2.352,-0.064,0.016,-0.912,40.368
'0:24.164',197.209,1375.072,3.976,104.648,-73.287,3.475,-11.292,2.321,3.463,-11.186,2.341,-0.071,0.03,-0.929,40.372
'0:24.168',183.711,1419.05,6.186,111.977,-74.996,3.437,-11.435,2.342,3.453,-11.322,2.33,-0.057,0.03,-0.925,40.376
'0:24.172',189.401,1427.104,8.665,119.26,-76.429,3.447,-11.543,2.377,3.424,-11.428,2.339,-0.071,0.025,-0.942,40.38
'0:24.176',174.282,1433.709,11.652,126.252,-77.748,3.41,-11.675,2.35,3.365,-11.571,2.395,-0.071,0.025,-0.942,40.384
'0:24.180',154.069,1434.434,14.597,133.612,-79.434,3.408,-11.807,2.335,3.385,-11.776,2.374,-0.075,0.039,-0.935,40.388
'0:24.184',149.503,1482.801,17.846,141.125,-81.335,3.394,-11.964,2.284,3.375,-11.873,2.373,-0.094,0.036,-0.925,40.392
'0:24.188',134.384,1478.369,20.953,147.902,-83.213,3.356,-12.072,2.245,3.347,-12.02,2.254,-0.094,0.038,-0.925,40.396
'0:24.191',138.718,1487.19,24.032,154.296,-85.068,3.293,-12.241,2.157,3.299,-12.088,2.214,-0.09,0.05,-0.889,40.4
'0:24.195',124.691,1503.298,27.62,160.429,-86.747,3.194,-12.372,2.08,3.184,-12.291,2.152,-0.097,0.046,-0.894,40.404
'0:24.199',106.098,1531.125,31.123,165.826,-88.832,3.058,-12.491,1.991,3.127,-12.368,2.131,-0.097,0.046,-0.894,40.407
'0:24.203',86.678,1550.174,35.063,170.472,-90.641,2.922,-12.599,1.842,2.964,-12.504,1.99,-0.097,0.046,-0.894,40.411
'0:24.207',85.851,1543.569,38.693,174.352,-93.093,2.762,-12.73,1.668,2.821,-12.622,1.792,-0.099,0.071,-0.894,40.415
'0:24.211',57.002,1569.222,42.267,177.25,-95.7,2.577,-12.849,1.518,2.697,-12.708,1.74,-0.106,0.073,-0.954,40.419
'0:24.215',59.715,1583.157,46.469,179.365,-97.999,2.392,-13.016,1.391,2.458,-12.922,1.52,-0.143,0.073,-0.883,40.423
'0:24.219',57.002,1619.763,50.466,180.117,-100.49,2.243,-13.147,1.242,2.362,-13.048,1.429,-0.136,0.087,-0.898,40.427
'0:24.223',114.7,1671.07,54.428,180.791,-103.533,2.07,-13.266,1.092,2.18,-13.194,1.278,-0.122,0.092,-0.894,40.431
'0:24.227',205.017,1661.525,58.213,179.994,-106.661,1.922,-13.348,1.016,2.008,-13.29,1.158,-0.122,0.092,-0.894,40.435
