'Elapsed time','chest_ecg','wrist_ppg','wrist_gyro_x','wrist_gyro_y','wrist_gyro_z','wrist_low_noise_accelerometer_x','wrist_low_noise_accelerometer_y','wrist_low_noise_accelerometer_z','wrist_wide_range_accelerometer_x','wrist_wide_range_accelerometer_y','wrist_wide_range_accelerometer_z','wrist_mag_x','wrist_mag_y','wrist_mag_z','sample_times_for_all_signals_apart_from_ecg'
'0:34.500',0.138,1195.414,2.905,-1.815,8.34,1.366,-3.144,8.659,1.256,-3.204,8.616,0.039,0.615,-0.701,25.499
'0:34.504',12.783,1195.803,2.782,-0.965,7.455,1.402,-3.18,8.695,1.265,-3.252,8.665,0.049,0.61,-0.743,25.503
'0:34.508',14.445,1196.287,3.004,0.263,5.867,1.474,-3.312,8.791,1.332,-3.3,8.724,0.048,0.61,-0.722,25.507
'0:34.512',29.535,1196.798,3.193,1.467,4.02,1.509,-3.456,8.849,1.37,-3.358,8.763,0.048,0.61,-0.722,25.511
'0:34.516',43.011,1197.36,3.027,2.75,3.404,1.496,-3.515,8.848,1.37,-3.504,8.762,0.06,0.62,-0.743,25.515
'0:34.520',32.212,1198.062,2.938,3.281,2.799,1.386,-3.573,8.821,1.322,-3.64,8.731,0.051,0.606,-0.741,25.519
'0:34.523',28.428,1198.956,3.1,3.862,2.633,1.251,-3.571,8.783,1.159,-3.627,8.718,0.044,0.615,-0.716,25.523
'0:34.527',45.964,1200.035,3.328,4.29,2.072,1.128,-3.606,8.684,1.035,-3.695,8.618,0.042,0.615,-0.724,25.527
'0:34.531',45.687,1201.235,3.533,4.693,1.093,1.116,-3.583,8.599,1.006,-3.657,8.569,0.053,0.619,-0.737,25.531
'0:34.535',44.349,1202.465,3.719,4.394,0.173,1.128,-3.596,8.599,0.987,-3.628,8.559,0.053,0.619,-0.737,25.534
'0:34.539',48.918,1203.661,4.255,4.027,-1.031,1.14,-3.632,8.611,0.997,-3.618,8.55,0.051,0.615,-0.733,25.538
'0:34.543',42.734,1204.787,4.681,3.929,-1.851,1.176,-3.67,8.562,0.988,-3.678,8.481,0.069,0.617,-0.714,25.542
'0:34.547',44.626,1205.799,4.724,3.868,-2.373,1.2,-3.731,8.537,1.036,-3.766,8.442,0.058,0.615,-0.77,25.546
'0:34.551',62.162,1206.639,5.32,3.935,-3.231,1.236,-3.792,8.524,1.036,-3.776,8.442,0.041,0.617,-0.72,25.55
'0:34.555',61.055,1207.264,5.462,4.339,-3.608,1.248,-3.816,8.536,1.132,-3.837,8.394,0.067,0.612,-0.737,25.554
'0:34.559',64.839,1207.681,5.707,4.95,-3.65,1.224,-3.851,8.56,1.132,-3.865,8.462,0.058,0.608,-0.739,25.558
'0:34.563',57.547,1207.943,6.216,5.218,-3.449,1.174,-3.875,8.534,1.035,-3.91,8.528,0.058,0.608,-0.739,25.562
'0:34.566',75.361,1208.155,6.835,5.206,-3.304,1.125,-3.909,8.545,1.045,-3.931,8.48,0.056,0.624,-0.737,25.566
'0:34.570',77.76,1208.414,7.348,5.298,-4.02,1.137,-3.921,8.569,1.016,-3.999,8.44,0.048,0.617,-0.726,25.57
'0:34.574',93.959,1208.753,7.781,4.717,-4.452,1.198,-3.934,8.57,1.036,-3.951,8.44,0.065,0.622,-0.705,25.574
'0:34.578',96.358,1209.157,8.248,3.892,-4.57,1.272,-3.9,8.559,1.074,-3.961,8.451,0.042,0.606,-0.733,25.577
'0:34.582',88.282,1209.597,8.744,2.933,-5.026,1.333,-3.89,8.56,1.122,-3.953,8.422,0.049,0.622,-0.699,25.581
'0:34.586',106.373,1210.057,9.167,2.029,-5.528,1.419,-3.891,8.574,1.209,-3.925,8.424,0.049,0.622,-0.699,25.585
'0:34.590',109.88,1210.575,9.76,1.234,-5.725,1.492,-3.917,8.586,1.314,-3.955,8.484,0.046,0.626,-0.722,25.589
'0:34.594',110.941,1211.214,10.286,0.104,-6.119,1.554,-3.906,8.623,1.41,-3.984,8.544,0.058,0.627,-0.735,25.593
'0:34.598',128.709,1211.993,10.706,-0.972,-6.282,1.554,-3.881,8.636,1.449,-3.946,8.545,0.042,0.619,-0.733,25.597
'0:34.602',133.6,1212.837,11.126,-1.87,-6.735,1.554,-3.833,8.649,1.419,-3.878,8.545,0.067,0.619,-0.714,25.601
'0:34.605',151.091,1213.63,11.649,-3.153,-6.773,1.542,-3.795,8.71,1.429,-3.858,8.584,0.074,0.613,-0.751,25.605
'0:34.609',142.461,1214.326,12.588,-4.143,-7.237,1.506,-3.735,8.699,1.401,-3.811,8.496,0.041,0.622,-0.712,25.609
'0:34.613',161.613,1214.958,13.045,-5.023,-7.493,1.482,-3.735,8.686,1.352,-3.799,8.525,0.041,0.622,-0.712,25.613
'0:34.617',176.426,1215.576,14.259,-6.001,-8.178,1.482,-3.735,8.686,1.352,-3.828,8.574,0.046,0.627,-0.701,25.617
'0:34.621',178.318,1216.151,14.947,-7.058,-8.773,1.495,-3.712,8.638,1.304,-3.759,8.554,0.07,0.617,-0.772,25.62
'0:34.625',181.041,1216.558,15.424,-7.98,-9.153,1.519,-3.713,8.602,1.362,-3.752,8.496,0.07,0.615,-0.768,25.624
'0:34.629',206.654,1216.675,16.343,-9.038,-9.738,1.494,-3.724,8.614,1.343,-3.741,8.535,0.058,0.622,-0.739,25.628
'0:34.633',210.161,1216.477,17.402,-9.643,-10.16,1.506,-3.76,8.638,1.372,-3.732,8.516,0.055,0.619,-0.754,25.632
'0:34.637',224.421,1216.057,18.302,-11.085,-10.433,1.47,-3.748,8.601,1.362,-3.791,8.476,0.055,0.619,-0.754,25.636
'0:34.641',224.698,1215.553,19.026,-12.081,-11.108,1.433,-3.748,8.516,1.324,-3.781,8.447,0.063,0.615,-0.764,25.64
'0:34.645',226.867,1215.035,19.731,-13.046,-11.706,1.421,-3.737,8.492,1.257,-3.79,8.436,0.062,0.617,-0.766,25.644
'0:34.648',238.173,1214.538,20.945,-13.865,-12.73,1.384,-3.748,8.503,1.257,-3.8,8.426,0.06,0.624,-0.716,25.648
'0:34.652',243.019,1214.081,21.739,-15.02,-13.602,1.384,-3.724,8.479,1.257,-3.79,8.416,0.036,0.624,-0.714,25.652
'0:34.656',240.619,1213.691,22.603,-16.78,-14.301,1.311,-3.747,8.429,1.209,-3.722,8.396,0.023,0.629,-0.687,25.656
'0:34.660',270.247,1213.388,23.122,-17.953,-14.616,1.274,-3.723,8.405,1.19,-3.761,8.347,0.027,0.64,-0.695,25.659
'0:34.664',270.247,1213.187,24.283,-19.01,-15.48,1.274,-3.688,8.357,1.172,-3.714,8.259,0.027,0.64,-0.695,25.663
'0:34.668',268.908,1213.079,25.329,-20.849,-16.179,1.239,-3.616,8.322,1.096,-3.656,8.18,0.036,0.635,-0.712,25.667
'0:34.672',277.815,1213.039,25.689,-22.695,-16.636,1.228,-3.508,8.251,1.095,-3.617,8.2,0.051,0.626,-0.749,25.671
'0:34.676',274.031,1213.025,25.726,-23.837,-17.051,1.205,-3.377,8.193,1.077,-3.443,8.142,0.023,0.638,-0.674,25.675
'0:34.680',268.401,1213.018,26.136,-23.77,-17.29,1.267,-3.282,8.219,1.096,-3.424,8.143,0.036,0.64,-0.726,25.679
'0:34.684',282.937,1213.022,26.821,-23.74,-18.071,1.402,-3.26,8.27,1.192,-3.326,8.282,0.02,0.633,-0.687,25.683
'0:34.688',266.509,1213.039,27.433,-23.648,-19.251,1.585,-3.31,8.368,1.422,-3.388,8.286,0.02,0.633,-0.687,25.687
'0:34.691',278.369,1213.072,27.744,-22.903,-19.957,1.743,-3.372,8.442,1.508,-3.388,8.365,0.018,0.642,-0.662,25.691
'0:34.695',274.861,1213.113,28.148,-21.79,-20.624,1.853,-3.446,8.491,1.691,-3.468,8.377,0.018,0.647,-0.657,25.695
'0:34.699',251.141,1213.163,28.459,-21.534,-20.171,1.889,-3.471,8.515,1.719,-3.487,8.426,0.023,0.647,-0.695,25.699
'0:34.703',233.328,1213.237,28.687,-21.069,-19.6,1.84,-3.47,8.502,1.71,-3.537,8.367,0.008,0.64,-0.68,25.702
'0:34.707',202.87,1213.348,29.147,-20.519,-19.03,1.816,-3.421,8.527,1.671,-3.516,8.377,0.025,0.643,-0.657,25.706
'0:34.711',183.718,1213.486,29.385,-20.477,-18.621,1.78,-3.395,8.563,1.67,-3.495,8.494,0.009,0.636,-0.689,25.71
'0:34.715',148.137,1213.644,30.066,-22.316,-19.375,1.755,-3.369,8.624,1.603,-3.387,8.474,0.009,0.636,-0.689,25.714
'0:34.719',137.338,1213.785,30.718,-23.452,-19.6,1.719,-3.344,8.66,1.574,-3.395,8.552,0.001,0.643,-0.653,25.718
'0:34.723',101.25,1213.862,30.86,-24.87,-19.936,1.72,-3.272,8.625,1.497,-3.305,8.59,-0.006,0.654,-0.672,25.722
'0:34.727',72.638,1213.835,30.907,-26.386,-19.991,1.733,-3.189,8.615,1.535,-3.287,8.562,0.006,0.656,-0.67,25.726
'0:34.730',56.763,1213.674,31.568,-28.207,-20.04,1.721,-3.128,8.652,1.545,-3.199,8.601,0.001,0.645,-0.682,25.73
'0:34.734',36.78,1213.385,32.204,-29.722,-20.783,1.82,-3.033,8.692,1.592,-3.15,8.661,0.015,0.649,-0.643,25.734
'0:34.738',23.028,1212.998,32.352,-31.274,-21.607,1.894,-2.986,8.706,1.727,-3.036,8.674,0.015,0.649,-0.703,25.738
'0:34.742',1.754,1212.531,32.852,-32.301,-22.108,1.98,-2.977,8.658,1.795,-2.989,8.637,0.006,0.647,-0.703,25.742
'0:34.746',5.815,1211.973,32.921,-32.899,-22.257,2.066,-2.943,8.684,1.843,-3.011,8.579,0.002,0.647,-0.699,25.745
'0:34.750',-7.707,1211.321,33.735,-33.284,-22.34,2.201,-2.945,8.71,1.997,-2.973,8.66,0.002,0.658,-0.672,25.749
'0:34.754',-9.83,1210.562,34.341,-33.504,-22.793,2.287,-2.91,8.785,2.064,-2.974,8.671,-0.003,0.665,-0.693,25.753
'0:34.758',-9.045,1209.678,34.447,-34.06,-22.79,2.336,-2.898,8.81,2.16,-2.926,8.721,-0.026,0.652,-0.664,25.757
'0:34.762',-1.754,1208.669,34.258,-35.27,-22.939,2.337,-2.863,8.787,2.169,-2.877,8.732,-0.019,0.661,-0.63,25.761
'0:34.766',33.273,1207.533,33.567,-36.541,-22.862,2.288,-2.793,8.63,2.151,-2.84,8.664,-0.019,0.661,-0.63,25.765
'0:34.770',23.305,1206.3,33.11,-37.391,-22.06,2.167,-2.708,8.496,2.056,-2.783,8.496,-0.029,0.665,-0.63,25.769
'0:34.773',-4.984,1205.003,32.491,-38.417,-21.05,2.034,-2.574,8.424,1.95,-2.733,8.475,-0.022,0.668,-0.655,25.773
'0:34.777',-19.29,1203.628,32.448,-38.216,-20.237,1.925,-2.44,8.413,1.836,-2.548,8.387,-0.02,0.661,-0.647,25.777
'0:34.781',-33.042,1202.159,31.985,-37.916,-19.881,1.988,-2.283,8.514,1.788,-2.479,8.426,-0.024,0.661,-0.653,25.781
'0:34.785',-49.471,1200.63,31.105,-37.88,-20.251,2.111,-2.177,8.578,1.923,-2.258,8.391,-0.045,0.654,-0.655,25.784
'0:34.789',-57.27,1199.131,30.159,-37.372,-21.116,2.32,-2.131,8.678,2.162,-2.183,8.503,-0.045,0.654,-0.611,25.788
'0:34.793',-52.148,1197.733,29.259,-36.48,-21.42,2.565,-2.136,8.767,2.286,-2.183,8.603,-0.055,0.663,-0.611,25.792
'0:34.797',-52.148,1196.479,28.025,-34.207,-21.524,2.786,-2.091,8.843,2.498,-2.146,8.665,-0.038,0.668,-0.637,25.796
'0:34.801',-51.64,1195.4,27.095,-31.995,-20.693,2.921,-2.056,8.93,2.632,-2.157,8.745,-0.04,0.659,-0.637,25.8
'0:34.805',-51.363,1194.563,26.288,-29.215,-19.552,2.957,-2.067,9.027,2.784,-2.147,8.875,-0.045,0.67,-0.62,25.804
'0:34.809',-41.118,1194.066,25.335,-26.025,-17.999,2.97,-2.017,9.149,2.774,-2.106,8.983,-0.059,0.666,-0.599,25.808
'0:34.813',-34.658,1193.975,24.651,-23.33,-17.487,2.908,-2.038,9.233,2.764,-2.095,9.06,-0.048,0.677,-0.655,25.812
'0:34.816',-34.935,1194.281,24.075,-20.794,-16.435,2.835,-2.011,9.329,2.696,-2.081,9.206,-0.048,0.677,-0.655,25.816
'0:34.820',-35.719,1194.903,23.116,-18.808,-15.892,2.762,-2.021,9.364,2.743,-2.033,9.246,-0.068,0.665,-0.628,25.82
'0:34.824',-36.273,1195.733,22.345,-17.507,-15.792,2.7,-2.019,9.376,2.59,-2.07,9.204,-0.062,0.677,-0.595,25.824
'0:34.828',-40.565,1196.708,21.405,-17.11,-15.657,2.615,-2.006,9.29,2.503,-2.069,9.183,-0.075,0.672,-0.591,25.827
'0:34.832',-32.766,1197.76,20.025,-17.434,-15.536,2.493,-1.958,9.168,2.408,-2.079,9.074,-0.059,0.677,-0.618,25.831
'0:34.836',-33.827,1198.801,18.315,-17.825,-15.242,2.347,-1.896,9.07,2.236,-1.991,8.955,-0.075,0.67,-0.601,25.835
'0:34.840',-21.413,1199.706,17.131,-17.678,-14.792,2.25,-1.799,9.034,2.178,-1.922,8.964,-0.075,0.674,-0.58,25.839
'0:34.844',-22.521,1200.405,15.361,-17.061,-14.571,2.214,-1.726,9.035,2.131,-1.815,8.906,-0.054,0.674,-0.58,25.843
'0:34.848',-39.78,1200.899,13.776,-16.456,-14.678,2.288,-1.69,9.085,2.15,-1.768,8.877,-0.071,0.666,-0.624,25.847
'0:34.852',-28.981,1201.255,12.592,-14.971,-15.678,2.471,-1.717,9.196,2.293,-1.748,9.016,-0.082,0.672,-0.586,25.851
'0:34.855',-31.935,1201.574,10.908,-13.254,-16.47,2.703,-1.744,9.32,2.475,-1.787,9.146,-0.085,0.681,-0.603,25.855
'0:34.859',-38.673,1201.934,9.469,-11.47,-17.224,2.935,-1.843,9.442,2.609,-1.828,9.187,-0.073,0.674,-0.578,25.859
'0:34.863',-55.655,1202.384,8.023,-9.459,-17.321,3.068,-1.952,9.551,2.839,-2.003,9.356,-0.078,0.672,-0.611,25.863
'0:34.867',-55.148,1202.935,6.461,-7.516,-17.276,3.104,-2.048,9.611,2.876,-2.041,9.453,-0.078,0.672,-0.611,25.867
'0:34.871',-59.439,1203.581,5.498,-5.255,-16.691,3.005,-2.093,9.633,2.866,-2.137,9.511,-0.078,0.674,-0.584,25.87
'0:34.875',-47.302,1204.273,3.947,-3.452,-16.245,2.822,-2.102,9.581,2.77,-2.126,9.48,-0.069,0.679,-0.641,25.874
'0:34.879',-56.209,1204.939,1.456,-2.316,-15.356,2.602,-2.061,9.543,2.54,-2.114,9.389,-0.089,0.665,-0.605,25.878
'0:34.883',-57.547,1205.493,0.314,-2.206,-15.124,2.394,-2.022,9.456,2.3,-2.091,9.336,-0.082,0.677,-0.576,25.882
'0:34.887',-55.425,1205.903,-0.774,-2.658,-15.377,2.235,-1.984,9.357,2.195,-2.101,9.266,-0.089,0.67,-0.576,25.886
'0:34.891',-57.547,1206.172,-2.114,-2.988,-16.594,2.186,-1.985,9.284,2.08,-2.053,9.127,-0.089,0.681,-0.607,25.89
'0:34.895',-60.778,1206.333,-3.57,-2.652,-17.68,2.174,-2.01,9.223,2.061,-2.082,9.117,-0.082,0.681,-0.607,25.894
'0:34.898',-71.577,1206.414,-4.794,-1.528,-18.504,2.223,-2.048,9.175,2.043,-2.073,9.058,-0.087,0.674,-0.586,25.898
'0:34.902',-59.716,1206.465,-6.183,-0.862,-18.535,2.296,-2.098,9.139,2.043,-2.123,8.96,-0.066,0.675,-0.568,25.902
'0:34.906',-57.547,1206.552,-7.573,-0.403,-18.518,2.32,-2.112,9.078,2.13,-2.154,8.942,-0.089,0.665,-0.607,25.906
'0:34.910',-56.763,1206.71,-9.339,0.807,-18.338,2.345,-2.078,9.007,2.198,-2.128,8.875,-0.096,0.672,-0.58,25.909
'0:34.914',-73.469,1206.912,-11.238,1.962,-17.936,2.37,-2.007,8.984,2.237,-2.11,8.817,-0.097,0.675,-0.597,25.913
'0:34.918',-54.04,1207.147,-12.939,3.905,-17.258,2.396,-1.91,9.022,2.227,-2.022,8.857,-0.097,0.675,-0.597,25.917
'0:34.922',-62.393,1207.439,-13.657,6.043,-17.262,2.469,-1.899,9.06,2.303,-1.992,8.927,-0.078,0.675,-0.58,25.921
'0:34.926',-59.716,1207.829,-14.993,8.591,-17.397,2.604,-1.865,9.111,2.409,-1.955,8.938,-0.089,0.666,-0.607,25.925
'0:34.930',-55.148,1208.316,-16.085,10.559,-17.006,2.702,-1.927,9.135,2.534,-1.927,9.009,-0.089,0.67,-0.578,25.929
'0:34.934',-70.238,1208.888,-16.939,12.368,-16.74,2.836,-1.979,9.124,2.601,-1.947,9.02,-0.082,0.672,-0.641,25.933
'0:34.938',-68.346,1209.496,-17.776,14.042,-16.535,2.92,-2.077,9.087,2.697,-2.047,8.972,-0.092,0.665,-0.588,25.937
'0:34.941',-79.145,1210.094,-18.722,15.668,-15.681,2.957,-2.116,9.002,2.727,-2.067,8.933,-0.094,0.666,-0.57,25.941
'0:34.945',-77.253,1210.585,-20.217,16.309,-14.574,2.846,-2.139,8.903,2.708,-2.187,8.786,-0.094,0.666,-0.57,25.945
'0:34.949',-71.023,1210.881,-21.61,16.877,-13.066,2.688,-2.101,8.817,2.652,-2.189,8.589,-0.085,0.67,-0.578,25.949
'0:34.953',-84.267,1210.911,-23.033,17.935,-11.274,2.554,-2.027,8.768,2.441,-2.108,8.606,-0.085,0.672,-0.622,25.952
'0:34.957',-67.285,1210.689,-24.307,18.973,-10.606,2.518,-1.918,8.77,2.373,-2,8.596,-0.089,0.665,-0.605,25.956
'0:34.961',-65.116,1210.283,-25.752,20.024,-10.734,2.617,-1.896,8.784,2.412,-1.972,8.587,-0.085,0.666,-0.599,25.96
'0:34.965',-63.777,1209.789,-26.814,21.338,-11.395,2.861,-1.9,8.896,2.622,-1.943,8.728,-0.073,0.666,-0.628,25.964
'0:34.969',-54.317,1209.318,-27.863,23.074,-11.54,3.142,-1.963,9.056,2.775,-1.973,8.837,-0.073,0.666,-0.628,25.968
'0:34.973',-64.839,1208.952,-28.895,24.974,-11.381,3.423,-2.076,9.118,3.092,-2.092,8.969,-0.073,0.654,-0.672,25.972
'0:34.977',-49.471,1208.73,-29.63,27.388,-10.772,3.592,-2.222,9.227,3.35,-2.23,9.089,-0.068,0.659,-0.641,25.976
'0:34.980',-50.533,1208.666,-29.752,30.327,-8.998,3.701,-2.355,9.335,3.455,-2.318,9.159,-0.076,0.652,-0.643,25.98
'0:34.984',-65.393,1208.743,-29.63,33.022,-7.268,3.711,-2.533,9.489,3.521,-2.509,9.402,-0.083,0.656,-0.599,25.984
'0:34.988',-68.346,1208.921,-29.173,34.8,-5.549,3.623,-2.734,9.533,3.549,-2.643,9.519,-0.083,0.661,-0.616,25.988
'0:34.992',-61.885,1209.177,-29.071,35.228,-4.296,3.413,-2.898,9.491,3.298,-2.872,9.503,-0.073,0.661,-0.597,25.992
'0:34.996',-65.116,1209.483,-29.332,34.769,-3.134,3.094,-2.977,9.376,3.155,-2.95,9.382,-0.073,0.661,-0.597,25.995
'0:35.000',-68.069,1209.802,-29.405,33.559,-2.01,2.739,-2.994,9.322,2.771,-3.022,9.336,-0.075,0.656,-0.645,25.999
'0:35.004',-51.363,1210.105,-29.084,31.635,-0.865,2.408,-2.964,9.27,2.415,-2.95,9.214,-0.078,0.654,-0.609,26.003
'0:35.008',-53.532,1210.353,-29.094,29.325,-0.419,2.127,-2.922,9.194,2.214,-3.015,9.171,-0.064,0.661,-0.672,26.007
'0:35.012',-59.439,1210.508,-28.677,27.492,-0.785,2.004,-2.946,9.083,1.955,-2.994,9.049,-0.078,0.645,-0.649,26.011
'0:35.016',-61.332,1210.545,-28.449,25.836,-1.64,1.968,-2.982,9.033,1.869,-3.012,9.019,-0.071,0.656,-0.614,26.015
'0:35.020',-52.148,1210.457,-28.032,24.112,-2.577,2.015,-3.092,8.959,1.889,-3.102,8.911,-0.071,0.656,-0.614,26.019
'0:35.023',-39.226,1210.252,-27.314,22.298,-2.885,2.075,-3.204,8.837,1.899,-3.231,8.803,-0.076,0.654,-0.624,26.023
'0:35.027',-8.491,1209.973,-27.019,21.332,-2.923,2.16,-3.293,8.716,1.938,-3.291,8.724,-0.059,0.661,-0.647,26.027
'0:35.031',4.43,1209.698,-26.917,21.143,-2.584,2.221,-3.333,8.571,2.074,-3.335,8.561,-0.066,0.647,-0.647,26.031
'0:35.035',35.996,1209.479,-26.354,21.155,-2.21,2.295,-3.289,8.464,2.113,-3.337,8.483,-0.045,0.651,-0.632,26.034
'0:35.039',44.072,1209.321,-26.103,21.387,-1.494,2.345,-3.267,8.416,2.143,-3.302,8.347,-0.061,0.64,-0.664,26.038
'0:35.043',56.209,1209.221,-25.934,22.114,-0.664,2.394,-3.255,8.429,2.182,-3.293,8.348,-0.069,0.647,-0.632,26.042
'0:35.047',71.853,1209.174,-25.977,22.511,-0.713,2.443,-3.244,8.442,2.268,-3.273,8.408,-0.069,0.647,-0.632,26.046
'0:35.051',70.746,1209.177,-25.722,22.67,-0.598,2.479,-3.292,8.502,2.315,-3.263,8.477,-0.066,0.652,-0.647,26.05
'0:35.055',71.023,1209.221,-25.213,23.049,-0.72,2.54,-3.291,8.636,2.334,-3.262,8.556,-0.047,0.643,-0.637,26.054
'0:35.059',76.976,1209.295,-24.356,23.214,-1.027,2.552,-3.289,8.782,2.39,-3.28,8.693,-0.061,0.64,-0.666,26.058
'0:35.063',54.871,1209.402,-24.039,23,-0.353,2.565,-3.215,8.856,2.4,-3.298,8.752,-0.061,0.638,-0.643,26.062
'0:35.066',40.288,1209.537,-23.542,22.334,0.322,2.492,-3.141,8.88,2.322,-3.189,8.83,-0.047,0.647,-0.699,26.066
'0:35.070',25.751,1209.664,-22.871,21.045,0.668,2.396,-3.031,8.893,2.274,-3.081,8.82,-0.047,0.647,-0.699,26.07
'0:35.074',24.69,1209.738,-22.728,19.762,0.806,2.324,-2.886,8.834,2.274,-3.004,8.811,-0.055,0.635,-0.668,26.074
'0:35.078',11.445,1209.735,-21.987,18.051,0.387,2.313,-2.778,8.788,2.217,-2.848,8.792,-0.052,0.643,-0.637,26.077
'0:35.082',3.923,1209.627,-21.623,17.372,0.176,2.302,-2.682,8.765,2.199,-2.781,8.704,-0.043,0.64,-0.687,26.081
'0:35.086',-9.322,1209.389,-21.121,16.682,-0.083,2.314,-2.647,8.705,2.179,-2.683,8.743,-0.024,0.64,-0.682,26.085
'0:35.090',-20.905,1209.026,-21.197,16.016,-0.398,2.315,-2.613,8.621,2.18,-2.637,8.626,-0.052,0.633,-0.668,26.089
'0:35.094',-36.78,1208.575,-21.226,15.924,-0.394,2.29,-2.626,8.56,2.201,-2.669,8.461,-0.029,0.643,-0.639,26.093
'0:35.098',-51.64,1208.061,-21.107,16.291,-0.37,2.277,-2.686,8.51,2.172,-2.708,8.46,-0.029,0.643,-0.639,26.097
'0:35.102',-62.162,1207.48,-20.992,17.238,-0.495,2.313,-2.758,8.558,2.191,-2.718,8.46,-0.045,0.631,-0.678,26.101
'0:35.105',-59.993,1206.865,-20.661,18.295,-0.439,2.361,-2.878,8.629,2.238,-2.862,8.596,-0.054,0.633,-0.651,26.105
'0:35.109',-69.684,1206.333,-20.621,19.432,-0.315,2.408,-3.069,8.747,2.209,-2.958,8.615,-0.052,0.638,-0.676,26.109
'0:35.113',-67.008,1206.001,-20.366,19.817,-0.204,2.394,-3.248,8.805,2.227,-3.131,8.721,-0.038,0.636,-0.651,26.113
'0:35.117',-82.375,1205.937,-20.505,20.635,0.111,2.319,-3.356,8.765,2.256,-3.414,8.68,-0.045,0.631,-0.687,26.117
'0:35.121',-79.145,1206.118,-20.826,21.289,1.858,2.146,-3.46,8.761,2.073,-3.459,8.696,-0.045,0.631,-0.687,26.12
'0:35.125',-78.314,1206.468,-20.078,21.839,2.716,2.023,-3.528,8.831,1.918,-3.542,8.771,-0.033,0.631,-0.657,26.124
'0:35.129',-85.606,1206.912,-19.48,22.041,2.349,1.973,-3.597,8.926,1.889,-3.58,8.829,-0.027,0.629,-0.72,26.128
'0:35.133',-80.76,1207.439,-19.327,20.929,2.377,1.911,-3.631,8.948,1.812,-3.646,8.827,-0.04,0.624,-0.676,26.132
'0:35.137',-81.037,1208.021,-19.456,20.11,2.774,1.85,-3.631,8.899,1.745,-3.665,8.816,-0.02,0.638,-0.634,26.136
'0:35.141',-80.76,1208.532,-19.208,18.411,3.3,1.752,-3.641,8.897,1.639,-3.692,8.824,-0.033,0.629,-0.653,26.14
'0:35.145',-79.929,1208.79,-18.871,17.654,4.165,1.704,-3.604,8.885,1.591,-3.691,8.833,-0.027,0.636,-0.697,26.144
'0:35.148',-69.408,1208.632,-18.289,16.719,4.4,1.668,-3.532,8.814,1.533,-3.612,8.813,-0.027,0.636,-0.697,26.148
'0:35.152',-62.947,1208.011,-18.504,15.411,4.729,1.73,-3.462,8.767,1.553,-3.557,8.706,-0.038,0.624,-0.678,26.152
'0:35.156',-63.501,1207.006,-18.351,14.323,4.698,1.791,-3.429,8.72,1.592,-3.499,8.717,-0.012,0.631,-0.67,26.156
'0:35.160',-64.562,1205.806,-18.173,13.535,4.521,1.926,-3.408,8.686,1.756,-3.464,8.642,-0.024,0.619,-0.699,26.159
'0:35.164',-80.206,1204.616,-17.859,12.563,4.068,2.074,-3.365,8.616,1.833,-3.446,8.643,-0.031,0.626,-0.674,26.163
'0:35.168',-68.346,1203.594,-17.888,11.855,4.601,2.159,-3.403,8.617,1.929,-3.449,8.586,-0.04,0.633,-0.687,26.167
'0:35.172',30.873,1202.821,-17.749,12.123,4.871,2.232,-3.415,8.678,2.121,-3.471,8.619,-0.04,0.633,-0.687,26.171
'0:35.176',181.041,1202.307,-17.366,12.6,4.874,2.318,-3.418,8.643,2.131,-3.423,8.61,-0.017,0.627,-0.674,26.175
'0:35.180',365.451,1202.021,-17.227,12.325,5.396,2.367,-3.456,8.619,2.179,-3.491,8.62,-0.031,0.622,-0.703,26.179
'0:35.184',483.5,1201.89,-16.932,12.178,6.178,2.342,-3.514,8.69,2.199,-3.503,8.561,-0.006,0.622,-0.68,26.183
'0:35.188',450.642,1201.85,-16.214,12.178,6.196,2.354,-3.537,8.726,2.198,-3.569,8.658,-0.02,0.627,-0.735,26.187
'0:35.191',207.161,1201.87,-15.83,12.038,6.714,2.292,-3.584,8.737,2.141,-3.587,8.638,-0.027,0.619,-0.689,26.191
'0:35.195',-47.025,1201.941,-15.209,11.708,7.386,2.194,-3.594,8.723,2.14,-3.606,8.667,-0.019,0.626,-0.662,26.195
'0:35.199',-355.991,1202.028,-14.497,10.932,8.074,2.12,-3.581,8.674,2.015,-3.595,8.655,-0.019,0.626,-0.662,26.199
'0:35.203',-689.738,1202.075,-13.71,10.315,8.24,2.085,-3.509,8.65,1.977,-3.575,8.635,-0.031,0.624,-0.699,26.202
'0:35.207',-802.987,1202.041,-11.837,8.494,8.648,2.073,-3.472,8.663,1.91,-3.506,8.644,-0.029,0.624,-0.672,26.206
'0:35.211',-762.837,1201.894,-11.404,7.693,9.112,2.085,-3.411,8.725,1.919,-3.486,8.654,-0.015,0.626,-0.68,26.21
'0:35.215',-646.912,1201.638,-10.815,6.942,8.96,2.135,-3.351,8.763,1.938,-3.418,8.704,-0.022,0.613,-0.712,26.214
'0:35.219',-470.578,1201.282,-10.173,6.037,8.946,2.197,-3.292,8.789,2.034,-3.351,8.735,-0.029,0.62,-0.672,26.218
'0:35.223',-309.381,1200.838,-9.856,5.982,9.541,2.283,-3.258,8.803,2.073,-3.313,8.736,-0.029,0.62,-0.672,26.222
