'Elapsed time','chest_ecg','wrist_ppg','wrist_gyro_x','wrist_gyro_y','wrist_gyro_z','wrist_low_noise_accelerometer_x','wrist_low_noise_accelerometer_y','wrist_low_noise_accelerometer_z','wrist_wide_range_accelerometer_x','wrist_wide_range_accelerometer_y','wrist_wide_range_accelerometer_z','wrist_mag_x','wrist_mag_y','wrist_mag_z','sample_times_for_all_signals_apart_from_ecg'
'0:37.996',-120.65,1219.145,6.505,-0.989,-9.486,1.588,-2.978,8.762,1.41,-3.05,8.649,-0.008,0.663,-0.67,24.995
'0:38.000',-120.65,1218.637,6.803,-0.678,-9.893,1.624,-3.015,8.786,1.458,-3.031,8.68,-0.008,0.663,-0.67,24.999
'0:38.004',-116.851,1217.82,7.167,-0.273,-9.84,1.673,-3.028,8.798,1.467,-3.049,8.758,0.016,0.666,-0.632,25.003
'0:38.008',-124.683,1217.032,7.638,-0.141,-9.82,1.685,-3.076,8.822,1.534,-3.118,8.768,0.006,0.666,-0.682,25.007
'0:38.012',-117.674,1216.491,7.88,-0.217,-9.76,1.673,-3.076,8.81,1.524,-3.088,8.836,-0.01,0.665,-0.632,25.011
'0:38.016',-121.198,1216.228,8.433,-0.433,-10.074,1.636,-3.087,8.785,1.486,-3.088,8.767,-0.006,0.672,-0.653,25.015
'0:38.020',-119.279,1216.157,8.843,-0.82,-10.081,1.575,-3.062,8.772,1.486,-3.108,8.757,0.002,0.666,-0.628,25.019
'0:38.023',-114.698,1216.211,9.294,-1.818,-10.488,1.514,-3.049,8.759,1.399,-3.048,8.776,-0.003,0.661,-0.659,25.023
'0:38.027',-108.236,1216.395,9.923,-2.798,-11.13,1.502,-3.06,8.771,1.382,-3.061,8.57,-0.003,0.661,-0.659,25.027
'0:38.031',-103.107,1216.711,10.493,-3.89,-12.046,1.526,-3.024,8.796,1.361,-3.058,8.717,-0.005,0.661,-0.628,25.031
'0:38.035',-90.184,1217.087,10.824,-4.691,-12.547,1.576,-3.001,8.81,1.428,-3.02,8.738,0.001,0.672,-0.691,25.034
'0:38.039',-102.049,1217.453,11.516,-5.718,-12.942,1.637,-2.991,8.786,1.419,-3.059,8.737,-0.013,0.663,-0.666,25.038
'0:38.043',-95.588,1217.866,11.785,-6.773,-13.363,1.686,-2.98,8.787,1.496,-3.071,8.68,-0.01,0.666,-0.628,25.042
'0:38.047',-90.732,1218.433,12.096,-7.188,-14.058,1.723,-2.945,8.764,1.525,-3.032,8.7,-0.013,0.674,-0.622,25.046
'0:38.051',-88.578,1219.158,12.573,-7.64,-14.439,1.785,-2.898,8.79,1.621,-2.976,8.683,-0.013,0.674,-0.653,25.05
'0:38.055',-91.241,1219.875,12.785,-8.384,-14.372,1.785,-2.875,8.754,1.612,-2.928,8.654,-0.008,0.677,-0.653,25.054
'0:38.059',-69.155,1220.358,13.093,-9.09,-14.446,1.786,-2.827,8.755,1.641,-2.888,8.693,-0.019,0.663,-0.647,25.058
'0:38.063',-62.694,1220.475,13.116,-8.695,-14.559,1.798,-2.815,8.743,1.65,-2.888,8.752,0.006,0.677,-0.639,25.062
'0:38.066',-58.387,1220.233,13.391,-8.742,-14.559,1.81,-2.803,8.768,1.66,-2.898,8.723,-0.012,0.663,-0.666,25.066
'0:38.070',-40.843,1219.766,13.762,-8.666,-14.66,1.835,-2.852,8.755,1.689,-2.87,8.694,-0.012,0.67,-0.618,25.07
'0:38.074',48.401,1219.254,13.818,-8.469,-14.586,1.847,-2.864,8.767,1.689,-2.89,8.655,-0.026,0.675,-0.637,25.074
'0:38.078',177.274,1218.804,13.921,-8.487,-14.807,1.895,-2.901,8.78,1.727,-2.977,8.714,-0.026,0.675,-0.637,25.077
'0:38.082',326.08,1218.433,14.216,-8.751,-14.312,1.883,-2.901,8.767,1.727,-2.9,8.675,-0.017,0.675,-0.609,25.081
'0:38.086',400.208,1218.224,14.196,-9.382,-13.904,1.859,-2.841,8.756,1.727,-2.929,8.665,-0.026,0.672,-0.645,25.085
'0:38.090',320.402,1218.387,14.087,-9.966,-13.59,1.81,-2.827,8.755,1.679,-2.909,8.694,-0.029,0.67,-0.614,25.089
'0:38.094',46.247,1219.141,13.954,-10.07,-13.383,1.811,-2.755,8.793,1.689,-2.86,8.685,-0.022,0.675,-0.68,25.093
'0:38.098',-168.62,1220.566,13.888,-10.588,-13.269,1.774,-2.741,8.829,1.679,-2.83,8.763,-0.038,0.674,-0.599,25.097
'0:38.102',-418.535,1222.563,13.901,-10.871,-12.988,1.787,-2.717,8.854,1.688,-2.781,8.793,-0.038,0.681,-0.595,25.101
'0:38.105',-684.113,1224.909,13.762,-11.097,-13.263,1.787,-2.704,8.878,1.63,-2.769,8.841,-0.022,0.681,-0.595,25.105
'0:38.109',-777.391,1227.347,13.861,-11.125,-13.109,1.836,-2.68,8.94,1.668,-2.76,8.841,-0.034,0.674,-0.626,25.109
'0:38.113',-761.218,1229.576,13.586,-11.229,-12.5,1.812,-2.654,9.001,1.688,-2.682,8.862,-0.034,0.674,-0.639,25.113
'0:38.117',-679.532,1231.323,13.699,-11.031,-12.059,1.849,-2.606,9.051,1.706,-2.651,8.97,-0.024,0.679,-0.609,25.117
'0:38.121',-522.895,1232.373,13.666,-10.814,-11.972,1.862,-2.558,9.064,1.744,-2.641,9.019,-0.033,0.684,-0.614,25.12
'0:38.125',-409.646,1232.644,13.583,-10.607,-11.558,1.899,-2.523,9.077,1.744,-2.574,8.971,-0.033,0.67,-0.641,25.124
'0:38.129',-254.888,1232.194,13.454,-10.89,-10.909,1.912,-2.476,9.054,1.745,-2.507,8.942,-0.033,0.67,-0.641,25.128
'0:38.133',-136.274,1231.168,13.586,-11.163,-10.201,1.912,-2.44,9.03,1.706,-2.525,8.961,-0.045,0.677,-0.607,25.132
'0:38.137',-78.867,1229.743,13.159,-10.899,-9.92,1.938,-2.368,9.056,1.745,-2.439,8.953,-0.043,0.681,-0.622,25.136
'0:38.141',-58.622,1228.084,13.285,-10.598,-9.693,1.987,-2.321,9.058,1.784,-2.421,8.924,-0.029,0.681,-0.599,25.14
'0:38.145',-42.175,1226.363,13.242,-10.503,-9.492,2.036,-2.287,9.022,1.87,-2.344,8.926,-0.038,0.677,-0.632,25.144
'0:38.148',-8.772,1224.834,12.699,-10.371,-9.626,2.085,-2.288,9.011,1.985,-2.365,8.948,-0.034,0.679,-0.601,25.148
'0:38.152',7.401,1223.763,12.513,-9.938,-9.272,2.122,-2.325,8.999,1.947,-2.345,8.947,-0.031,0.682,-0.666,25.152
'0:38.156',18.209,1223.367,12.384,-9.26,-8.837,2.121,-2.349,8.998,2.015,-2.396,8.889,-0.031,0.682,-0.666,25.156
'0:38.160',10.103,1223.663,11.814,-9.477,-8.209,2.072,-2.421,8.948,1.986,-2.405,8.908,-0.041,0.679,-0.611,25.159
'0:38.164',10.377,1224.496,11.049,-8.516,-7.567,2.071,-2.481,8.947,1.928,-2.472,8.877,-0.041,0.681,-0.58,25.163
'0:38.168',23.065,1225.609,11.076,-8.158,-6.952,2.046,-2.54,8.97,1.909,-2.501,8.877,-0.043,0.681,-0.578,25.167
'0:38.172',20.637,1226.772,10.87,-7.743,-6.217,1.972,-2.61,8.992,1.88,-2.782,8.874,-0.034,0.689,-0.624,25.171
'0:38.176',33.011,1227.784,10.294,-8.035,-5.729,1.922,-2.621,9.015,1.793,-2.693,8.893,-0.054,0.682,-0.607,25.175
'0:38.180',27.921,1228.555,10.052,-8.111,-5.461,1.898,-2.656,9.026,1.726,-2.692,8.872,-0.054,0.682,-0.607,25.179
'0:38.184',28.704,1229.122,9.655,-8.12,-5.227,1.91,-2.655,9.087,1.744,-2.71,8.96,-0.027,0.684,-0.603,25.183
'0:38.188',38.689,1229.622,9.585,-8.016,-5.04,1.909,-2.679,9.111,1.744,-2.69,8.99,-0.048,0.675,-0.622,25.187
'0:38.191',49.458,1230.156,9.261,-8.28,-4.953,1.971,-2.643,9.148,1.801,-2.729,9.069,-0.047,0.686,-0.576,25.191
'0:38.195',47.304,1230.693,8.979,-8.487,-4.826,2.008,-2.608,9.162,1.801,-2.544,9.109,-0.061,0.689,-0.609,25.195
'0:38.199',46.247,1231.131,8.704,-8.657,-4.265,2.033,-2.56,9.187,1.878,-2.661,9.129,-0.045,0.689,-0.605,25.199
'0:38.203',47.304,1231.406,8.486,-8.996,-3.596,2.034,-2.499,9.212,1.907,-2.554,9.159,-0.052,0.682,-0.616,25.202
'0:38.207',54.314,1231.568,7.76,-9.326,-3.469,2.01,-2.415,9.189,1.878,-2.515,9.159,-0.052,0.682,-0.616,25.206
'0:38.211',62.42,1231.789,7.31,-9.91,-3.302,2.048,-2.32,9.155,1.927,-2.421,9.044,-0.043,0.686,-0.586,25.21
'0:38.215',76.987,1232.256,7.111,-9.929,-3.59,2.024,-2.297,9.083,1.927,-2.41,9.083,-0.047,0.684,-0.647,25.214
'0:38.219',62.968,1232.994,6.349,-9.25,-3.369,2.062,-2.214,9.061,1.927,-2.314,9.015,-0.054,0.682,-0.601,25.218
'0:38.223',66.727,1233.806,5.737,-8.789,-3.349,2.099,-2.166,9.11,1.966,-2.229,8.968,-0.034,0.674,-0.63,25.222
'0:38.227',71.309,1234.415,5.203,-8.666,-3.623,2.173,-2.131,9.185,1.975,-2.227,9.066,-0.048,0.677,-0.614,25.226
'0:38.230',75.891,1234.594,4.478,-8.158,-3.509,2.209,-2.143,9.221,2.042,-2.16,9.077,-0.048,0.677,-0.614,25.23
'0:38.234',89.91,1234.215,4.067,-7.536,-3.804,2.234,-2.131,9.246,2.08,-2.179,9.126,-0.027,0.668,-0.664,25.234
'0:38.238',94.766,1233.269,3.332,-7.037,-3.777,2.259,-2.106,9.307,2.109,-2.17,9.137,-0.033,0.674,-0.659,25.238
'0:38.242',84.78,1231.881,2.54,-6.274,-3.81,2.283,-2.13,9.319,2.138,-2.17,9.167,-0.026,0.677,-0.632,25.242
'0:38.246',89.087,1230.264,1.673,-5.577,-3.864,2.258,-2.13,9.331,2.128,-2.188,9.186,-0.05,0.682,-0.622,25.245
'0:38.250',106.083,1228.635,1.103,-5.19,-3.797,2.209,-2.164,9.342,2.061,-2.187,9.175,-0.045,0.666,-0.641,25.249
'0:38.254',102.597,1227.093,0.417,-4.682,-3.516,2.123,-2.198,9.376,2.012,-2.205,9.223,-0.031,0.675,-0.664,25.253
'0:38.258',110.116,1225.713,0.063,-4.201,-3.516,2.061,-2.196,9.376,1.945,-2.204,9.241,-0.031,0.675,-0.664,25.257
'0:38.262',118.496,1224.605,-0.861,-3.825,-3.951,2.012,-2.22,9.338,1.897,-2.252,9.23,-0.062,0.674,-0.616,25.261
'0:38.266',136.823,1223.917,-1.6,-3.985,-3.83,1.951,-2.243,9.301,1.839,-2.31,9.19,-0.068,0.684,-0.588,25.265
'0:38.270',151.116,1223.679,-2.216,-3.853,-3.743,1.889,-2.266,9.275,1.752,-2.327,9.208,-0.068,0.689,-0.603,25.269
'0:38.273',163.764,1223.759,-2.537,-3.24,-3.456,1.803,-2.312,9.285,1.714,-2.317,9.187,-0.055,0.689,-0.611,25.273
'0:38.277',158.399,1223.975,-3.163,-2.675,-3.456,1.766,-2.36,9.247,1.656,-2.423,9.195,-0.061,0.679,-0.618,25.277
'0:38.281',169.168,1224.238,-3.859,-1.912,-3.87,1.778,-2.398,9.199,1.647,-2.433,9.146,-0.061,0.679,-0.618,25.281
'0:38.285',200.966,1224.53,-5.074,-1.752,-4.559,1.863,-2.449,9.126,1.667,-2.435,9.088,-0.055,0.686,-0.584,25.284
'0:38.289',211.5,1224.788,-5.594,-1.149,-5.094,1.924,-2.487,9.102,1.715,-2.475,9.089,-0.047,0.686,-0.651,25.288
'0:38.293',224.148,1224.901,-6.141,-0.707,-4.92,1.936,-2.486,9.151,1.724,-2.523,9.088,-0.068,0.677,-0.599,25.292
'0:38.297',238.167,1224.846,-6.83,0.367,-4.265,1.863,-2.424,9.175,1.696,-2.494,9.078,-0.055,0.686,-0.578,25.296
'0:38.301',250.581,1224.755,-8.115,0.688,-3.416,1.753,-2.397,9.186,1.648,-2.503,9.038,-0.052,0.684,-0.574,25.3
'0:38.305',250.306,1224.759,-8.718,1.517,-2.988,1.717,-2.349,9.174,1.658,-2.417,9,-0.052,0.686,-0.62,25.304
'0:38.309',274.585,1224.884,-9.327,2.025,-3.262,1.766,-2.338,9.151,1.62,-2.378,8.99,-0.052,0.686,-0.62,25.308
'0:38.313',284.571,1225.026,-9.625,2.977,-3.717,1.84,-2.303,9.189,1.638,-2.347,9.108,-0.064,0.679,-0.601,25.312
'0:38.316',299.373,1225.105,-10.254,3.9,-3.396,1.913,-2.34,9.25,1.734,-2.396,9.158,-0.029,0.688,-0.628,25.316
'0:38.320',314.763,1225.126,-10.543,4.578,-3.135,1.986,-2.352,9.311,1.81,-2.406,9.218,-0.062,0.67,-0.62,25.32
'0:38.324',300.195,1225.121,-10.986,5.106,-2.828,2.048,-2.365,9.336,1.887,-2.407,9.209,-0.059,0.681,-0.591,25.324
'0:38.328',322.555,1225.13,-11.758,5.68,-2.654,2.096,-2.379,9.312,1.935,-2.437,9.219,-0.066,0.688,-0.597,25.327
'0:38.332',329.291,1225.242,-12.195,5.784,-2.173,2.109,-2.392,9.252,1.926,-2.399,9.181,-0.066,0.688,-0.597,25.331
'0:38.336',327.959,1225.567,-12.321,5.633,-2.139,2.108,-2.406,9.179,1.945,-2.391,9.113,-0.057,0.686,-0.626,25.335
'0:38.340',330.935,1226.134,-12.613,5.596,-2.119,2.108,-2.454,9.142,1.936,-2.459,9.102,-0.045,0.666,-0.67,25.339
'0:38.344',333.637,1226.888,-12.821,5.774,-2.5,2.107,-2.515,9.116,1.965,-2.488,9.112,-0.04,0.681,-0.599,25.343
'0:38.348',337.397,1227.714,-13.01,5.746,-2.681,2.144,-2.54,9.092,1.975,-2.539,9.005,-0.048,0.679,-0.649,25.347
'0:38.352',341.704,1228.439,-13.235,5.793,-2.754,2.204,-2.614,9.055,2.024,-2.618,8.946,-0.061,0.675,-0.603,25.351
'0:38.355',325.257,1228.855,-13.504,5.925,-2.874,2.216,-2.651,9.031,2.072,-2.638,8.976,-0.038,0.665,-0.643,25.355
'0:38.359',300.195,1228.88,-13.673,6.208,-2.259,2.24,-2.687,9.055,2.1,-2.687,8.957,-0.038,0.665,-0.643,25.359
'0:38.363',288.604,1228.626,-13.59,6.377,-1.544,2.191,-2.71,9.053,2.081,-2.716,8.995,-0.054,0.675,-0.662,25.363
'0:38.367',257.59,1228.247,-13.464,6.095,-1.618,2.191,-2.698,9.054,2.052,-2.706,8.936,-0.057,0.666,-0.611,25.367
'0:38.371',212.048,1227.789,-14.027,5.652,-1.631,2.228,-2.676,9.018,2.004,-2.725,8.955,-0.055,0.679,-0.588,25.37
'0:38.375',180.211,1227.222,-14.169,5.812,-1.544,2.24,-2.665,8.994,2.015,-2.687,8.877,-0.062,0.67,-0.591,25.374
'0:38.379',155.423,1226.576,-14.149,5.586,-0.802,2.24,-2.665,8.994,2.091,-2.716,8.956,-0.045,0.681,-0.628,25.378
'0:38.383',112.27,1225.984,-13.994,5.774,-0.562,2.228,-2.652,9.031,2.081,-2.707,8.956,-0.045,0.681,-0.618,25.382
'0:38.387',96.645,1225.596,-14.385,5.2,-0.408,2.253,-2.616,9.02,2.042,-2.676,8.985,-0.059,0.67,-0.618,25.386
'0:38.391',64.574,1225.567,-14.633,4.729,-0.04,2.266,-2.594,8.96,2.111,-2.593,8.85,-0.04,0.679,-0.603,25.39
'0:38.395',48.127,1225.963,-15.246,4.267,0.314,2.278,-2.583,8.888,2.111,-2.612,8.84,-0.048,0.661,-0.637,25.394
'0:38.398',25.728,1226.655,-15.332,4.022,0.775,2.266,-2.595,8.899,2.063,-2.592,8.84,-0.054,0.672,-0.609,25.398
'0:38.402',16.564,1227.388,-15.15,4.314,1.37,2.229,-2.629,8.934,2.101,-2.622,8.84,-0.066,0.679,-0.622,25.402
'0:38.406',0.117,1227.955,-15.074,4.588,1.952,2.228,-2.664,8.982,2.053,-2.727,8.868,-0.048,0.677,-0.628,25.406
'0:38.410',-17.387,1228.251,-15.11,4.569,2.346,2.215,-2.701,8.957,2.053,-2.726,8.916,-0.048,0.677,-0.628,25.409
'0:38.414',-33.834,1228.209,-15.594,4.503,2.233,2.228,-2.689,8.957,2.081,-2.727,8.927,-0.055,0.668,-0.643,25.413
'0:38.418',-38.689,1227.755,-16.107,4.173,2.741,2.191,-2.712,8.932,2.11,-2.766,8.907,-0.033,0.666,-0.609,25.417
'0:38.422',-46.756,1226.838,-16.282,4.201,3.71,2.117,-2.723,8.907,2.072,-2.756,8.887,-0.047,0.666,-0.672,25.421
'0:38.426',-47.579,1225.542,-16.193,3.674,4.653,2.044,-2.722,8.894,1.947,-2.775,8.826,-0.052,0.665,-0.624,25.425
'0:38.430',-51.103,1224.063,-16.584,3.429,4.512,1.995,-2.733,8.905,1.909,-2.735,8.826,-0.05,0.666,-0.622,25.429
'0:38.434',-52.434,1222.663,-16.885,3.429,4.412,2.031,-2.733,8.954,1.87,-2.754,8.825,-0.05,0.666,-0.618,25.433
'0:38.438',-55.136,1221.596,-16.932,3.825,4.432,2.068,-2.768,9.002,1.918,-2.831,8.913,-0.043,0.666,-0.618,25.437
'0:38.441',-60.54,1220.971,-16.763,4.183,4.719,2.104,-2.804,9.075,1.908,-2.87,8.903,-0.045,0.674,-0.645,25.441
'0:38.445',-45.973,1220.746,-17.144,4.079,5.268,2.128,-2.828,9.123,1.917,-2.966,8.971,-0.047,0.666,-0.611,25.445
'0:38.449',-52.434,1220.875,-17.601,4.201,5.562,2.128,-2.839,9.147,1.926,-2.905,9.118,-0.034,0.668,-0.676,25.449
'0:38.453',-54.314,1221.316,-17.505,4.456,6.297,2.104,-2.827,9.147,1.955,-2.859,9.021,-0.057,0.652,-0.653,25.452
'0:38.457',-54.862,1221.958,-17.717,4.503,6.558,2.117,-2.791,9.124,1.946,-2.878,9.021,-0.047,0.663,-0.626,25.456
'0:38.461',-42.723,1222.6,-18.167,4.522,6.705,2.129,-2.78,9.1,1.966,-2.86,8.953,-0.047,0.663,-0.626,25.46
'0:38.465',-44.877,1223.079,-18.551,4.729,7.032,2.104,-2.792,9.063,1.889,-2.81,8.972,-0.048,0.665,-0.637,25.464
'0:38.469',-37.084,1223.342,-18.853,4.974,7.527,2.092,-2.78,9.063,1.927,-2.839,8.982,-0.041,0.659,-0.651,25.468
'0:38.473',-40.021,1223.396,-19.104,5.709,7.948,2.116,-2.817,9.05,1.955,-2.839,9.031,-0.047,0.656,-0.653,25.472
'0:38.477',-38.964,1223.217,-19.545,6.17,7.627,2.153,-2.829,9.075,1.965,-2.849,9.012,-0.031,0.659,-0.67,25.476
'0:38.480',-24.944,1222.717,-20.029,7.206,7.56,2.152,-2.865,9.062,1.975,-2.9,8.924,-0.038,0.651,-0.678,25.48
'0:38.484',-27.372,1221.837,-20.32,8.111,7.828,2.14,-2.914,9.049,1.975,-2.957,8.972,-0.029,0.654,-0.676,25.484
'0:38.488',-36.536,1220.641,-20.671,8.384,8.135,2.102,-2.949,9.048,1.995,-2.958,8.933,-0.029,0.654,-0.676,25.488
'0:38.492',-24.944,1219.312,-21.234,9.053,8.69,2.029,-2.958,9.071,1.918,-2.976,8.932,-0.031,0.651,-0.701,25.492
'0:38.496',-24.396,1217.999,-21.794,9.533,9.399,1.931,-2.968,9.069,1.85,-2.984,8.94,-0.033,0.654,-0.637,25.495
'0:38.500',-39.512,1216.749,-21.989,9.137,9.379,1.87,-2.968,9.02,1.754,-2.973,8.968,-0.034,0.654,-0.666,25.499
'0:38.504',-39.512,1215.599,-22.075,9.09,8.984,1.821,-2.919,9.02,1.745,-2.945,8.851,-0.04,0.649,-0.639,25.503
'0:38.508',-35.987,1214.69,-22.672,9.439,8.991,1.809,-2.919,8.972,1.726,-2.954,8.88,-0.033,0.654,-0.703,25.507
'0:38.512',-43.819,1214.182,-22.638,9.335,8.958,1.809,-2.907,8.984,1.697,-2.954,8.889,-0.033,0.654,-0.703,25.511
'0:38.516',-26.55,1214.144,-22.622,9.373,8.617,1.809,-2.907,8.984,1.696,-2.943,8.958,-0.043,0.643,-0.672,25.515
'0:38.520',-38.964,1214.494,-23.072,9.778,8.483,1.809,-2.932,8.947,1.658,-2.981,8.947,-0.034,0.658,-0.643,25.519
'0:38.523',-36.81,1215.065,-23.205,10.155,8.389,1.796,-2.968,8.934,1.668,-3.002,8.879,-0.045,0.647,-0.655,25.523
'0:38.527',-34.656,1215.765,-23.192,10.287,8.737,1.747,-2.98,8.861,1.63,-3.041,8.819,-0.026,0.649,-0.68,25.527
'0:38.531',-45.425,1216.582,-23.317,10.381,8.784,1.674,-2.979,8.836,1.611,-3.091,8.769,-0.038,0.647,-0.676,25.531
'0:38.535',-43.819,1217.449,-23.629,10.974,8.597,1.649,-2.979,8.787,1.573,-3.071,8.74,-0.01,0.652,-0.651,25.534
'0:38.539',-38.141,1218.233,-23.46,11.935,8.61,1.649,-2.967,8.787,1.544,-3.031,8.779,-0.01,0.652,-0.651,25.538
'0:38.543',-51.103,1218.866,-23.741,12.642,8.423,1.637,-2.991,8.774,1.515,-3.011,8.768,-0.027,0.643,-0.701,25.542
'0:38.547',-49.184,1219.408,-23.337,13.376,8.022,1.637,-3.028,8.737,1.516,-3.081,8.67,-0.036,0.647,-0.655,25.546
'0:38.551',-46.521,1219.912,-23.447,14.253,7.734,1.673,-3.065,8.713,1.497,-3.141,8.582,-0.034,0.645,-0.674,25.55
'0:38.555',-46.247,1220.333,-23.344,14.789,7.574,1.709,-3.15,8.7,1.574,-3.151,8.612,-0.017,0.643,-0.662,25.554
'0:38.559',-53.766,1220.583,-22.966,15.6,7.661,1.72,-3.199,8.675,1.574,-3.21,8.602,-0.024,0.638,-0.691,25.558
'0:38.563',-63.477,1220.637,-22.781,16.495,7.293,1.707,-3.272,8.637,1.574,-3.24,8.543,-0.024,0.638,-0.691,25.562
'0:38.566',-47.853,1220.496,-22.198,16.796,7.26,1.671,-3.284,8.612,1.507,-3.288,8.503,-0.033,0.643,-0.666,25.566
'0:38.570',-64.574,1220.158,-21.741,17.05,7.56,1.597,-3.294,8.599,1.507,-3.288,8.503,-0.015,0.642,-0.726,25.57
'0:38.574',-64.026,1219.633,-21.33,17.031,7.861,1.536,-3.281,8.574,1.44,-3.316,8.472,-0.024,0.631,-0.695,25.574
'0:38.578',-68.607,1218.999,-20.903,16.504,7.032,1.524,-3.245,8.575,1.42,-3.286,8.52,-0.001,0.645,-0.647,25.577
'0:38.582',-61.598,1218.349,-20.423,16.127,6.056,1.561,-3.234,8.539,1.44,-3.298,8.423,-0.024,0.635,-0.666,25.581
'0:38.586',-63.203,1217.699,-20.025,15.505,5.735,1.574,-3.211,8.491,1.411,-3.278,8.452,-0.015,0.636,-0.697,25.585
'0:38.590',-65.396,1217.074,-19.737,15.279,5.181,1.586,-3.212,8.467,1.421,-3.279,8.404,-0.015,0.636,-0.697,25.589
'0:38.594',-65.631,1216.528,-19.538,15.025,5.201,1.586,-3.189,8.455,1.412,-3.269,8.394,-0.019,0.635,-0.689,25.593
'0:38.598',-68.333,1216.057,-18.69,15.053,5.06,1.549,-3.224,8.43,1.431,-3.269,8.384,0.006,0.642,-0.71,25.597
'0:38.602',-75.068,1215.603,-17.965,15.298,4.612,1.561,-3.225,8.406,1.402,-3.269,8.384,-0.012,0.622,-0.705,25.601
'0:38.605',-76.713,1215.103,-17.399,15.524,4.292,1.561,-3.238,8.37,1.451,-3.261,8.326,-0.02,0.633,-0.68,25.605
'0:38.609',-66.453,1214.54,-16.793,15.713,4.098,1.586,-3.251,8.321,1.47,-3.262,8.277,-0.006,0.636,-0.71,25.609
'0:38.613',-68.607,1213.882,-16.16,15.948,3.991,1.549,-3.263,8.284,1.433,-3.341,8.188,-0.006,0.636,-0.71,25.613
'0:38.617',-68.881,1213.177,-15.074,16.108,3.677,1.549,-3.263,8.26,1.432,-3.35,8.217,0.015,0.635,-0.726,25.617
'0:38.621',-72.131,1212.527,-14.689,15.91,3.369,1.5,-3.262,8.259,1.375,-3.302,8.158,0.001,0.62,-0.733,25.62
'0:38.625',-73.737,1212.019,-13.918,15.694,3.757,1.402,-3.236,8.246,1.375,-3.293,8.129,0.002,0.629,-0.712,25.624
'0:38.629',-66.727,1211.69,-13.249,15.439,3.844,1.353,-3.211,8.246,1.289,-3.291,8.157,0.016,0.636,-0.747,25.628
'0:38.633',-71.035,1211.544,-12.702,14.884,3.623,1.292,-3.186,8.246,1.192,-3.25,8.175,-0.001,0.636,-0.745,25.632
'0:38.637',-54.314,1211.54,-12.232,14.601,3.376,1.281,-3.138,8.234,1.183,-3.191,8.195,0.001,0.629,-0.697,25.636
'0:38.641',-70.487,1211.652,-11.742,14.422,2.767,1.293,-3.15,8.21,1.164,-3.163,8.117,0.001,0.629,-0.697,25.64
'0:38.645',-70.213,1211.902,-10.877,14.554,2.627,1.329,-3.187,8.222,1.222,-3.164,8.137,0.002,0.631,-0.747,25.644
'0:38.648',-65.631,1212.286,-9.993,14.592,2.059,1.389,-3.272,8.258,1.192,-3.22,8.205,-0.003,0.626,-0.72,25.648
'0:38.652',-57.838,1212.627,-9.075,15.185,1.484,1.449,-3.393,8.28,1.307,-3.445,8.215,0.002,0.633,-0.708,25.652
'0:38.656',-56.742,1212.69,-8.171,15.703,1.444,1.473,-3.477,8.291,1.336,-3.474,8.264,-0.012,0.629,-0.693,25.656
'0:38.660',-68.333,1212.319,-7.333,16.118,1.765,1.447,-3.561,8.277,1.307,-3.591,8.233,0.011,0.635,-0.724,25.659
'0:38.664',-66.453,1211.606,-6.108,16.419,2.567,1.386,-3.607,8.3,1.25,-3.62,8.193,0.011,0.635,-0.724,25.663
'0:38.668',-64.574,1210.806,-5.458,16.231,2.961,1.336,-3.63,8.299,1.23,-3.678,8.172,-0.003,0.627,-0.718,25.667
'0:38.672',-60.266,1210.202,-4.604,15.769,2.981,1.3,-3.641,8.298,1.211,-3.668,8.162,0.023,0.633,-0.703,25.671
'0:38.676',-58.896,1209.977,-3.729,15.129,2.38,1.287,-3.665,8.31,1.115,-3.705,8.17,0.004,0.617,-0.737,25.675
'0:38.680',-51.612,1210.202,-3.213,14.403,2.119,1.324,-3.665,8.383,1.134,-3.675,8.239,0.001,0.624,-0.693,25.679
'0:38.684',-48.127,1210.781,-2.332,13.518,2.193,1.36,-3.688,8.443,1.21,-3.714,8.299,0.002,0.631,-0.71,25.683
'0:38.688',-62.694,1211.51,-1.348,12.604,2.079,1.409,-3.7,8.504,1.248,-3.732,8.426,0.013,0.631,-0.695,25.687
'0:38.691',-60.266,1212.152,-0.547,11.332,1.979,1.446,-3.688,8.565,1.247,-3.711,8.465,0.013,0.631,-0.695,25.691
'0:38.695',-60.266,1212.615,0.07,10.24,2.166,1.471,-3.652,8.591,1.295,-3.722,8.476,0.011,0.624,-0.718,25.695
'0:38.699',-52.16,1213.015,0.656,8.714,2.346,1.495,-3.629,8.579,1.286,-3.722,8.476,0.009,0.624,-0.697,25.699
'0:38.703',-47.03,1213.628,1.434,7.574,2.627,1.484,-3.592,8.568,1.315,-3.693,8.457,0.018,0.631,-0.76,25.702
'0:38.707',-45.699,1214.719,1.977,6.189,2.761,1.496,-3.532,8.593,1.343,-3.586,8.487,0.009,0.619,-0.716,25.706
'0:38.711',-44.877,1216.403,2.256,5.388,2.721,1.534,-3.509,8.606,1.362,-3.596,8.498,0.023,0.635,-0.682,25.71
'0:38.715',-29.8,1218.558,2.786,4.701,2.473,1.558,-3.485,8.643,1.411,-3.538,8.518,0.023,0.635,-0.682,25.714
'0:38.719',-36.262,1220.85,3.226,4.39,2.534,1.582,-3.533,8.643,1.42,-3.586,8.567,0.006,0.629,-0.693,25.718
